adep_accuracy,adep_coverage,adep_gt_ooa_share,adep_inarea_accuracy,adep_inarea_coverage,adep_ooa_precision,adep_ooa_recall,adep_overall,adep_pred_ooa_share,ades_accuracy,ades_coverage,ades_gt_ooa_share,ades_inarea_accuracy,ades_inarea_coverage,ades_ooa_precision,ades_ooa_recall,ades_overall,ades_pred_ooa_share,height_ft,n_ground_truth,penalty_nm,radius_nm
0.9775378137149795,0.8139429748938138,0.08297237057908238,0.9819835143268351,0.8762496560579657,0.8944365192582026,0.07944754181449569,0.7956600361663653,0.007369948273686867,0.9468612746123278,0.7037512090500021,0.08372934101518147,0.9505667979673452,0.7631953368826877,0.5516014234875445,0.01946258161727775,0.6663547668110518,0.002954287396442239,15000.0,95116,10.0,80.0
0.969914694830913,0.8282097649186256,0.08297237057908238,0.9748990561427874,0.891566541318903,0.9673202614379085,0.07501267105930055,0.803292821397031,0.006434248706842172,0.9287845054641231,0.7224967408217334,0.08372934101518147,0.9333440787738475,0.7830686616486139,0.5726872246696035,0.016323455549974886,0.6710437781235544,0.00238655956936793,20000.0,95116,10.0,80.0
0.8829219864705746,0.9107405694099836,0.08297237057908238,0.9148192482643045,0.9577639181876548,1.0,0.007602635580334516,0.804112872702805,0.0006308086967492325,0.806504144082833,0.8651120736784558,0.08372934101518147,0.8504492034808464,0.8952978703873692,1.0,0.0007533902561526871,0.6977164725177678,6.308086967492325e-05,1000000000.0,95116,10.0,80.0
0.9881802262931034,0.31220825097775345,0.08297237057908238,0.9897722953595246,0.33180088049160783,0.813953488372093,0.08869741510390268,0.3085180201017705,0.009041591320072333,0.980148666375164,0.3606648723663737,0.08372934101518147,0.980653104297356,0.39143106297044244,0.44854881266490765,0.02134605725765947,0.3535051936582699,0.003984608267799319,0.0,95116,10.0,100.0
0.9887891825445605,0.42763572900458385,0.08297237057908238,0.9906745882529894,0.45733972301201503,0.813953488372093,0.08869741510390268,0.4228415829092897,0.009041591320072333,0.9844535710708204,0.5247802683039657,0.08372934101518147,0.9850148845442112,0.5704516247475675,0.49122807017543857,0.02109492717227524,0.5166218091593423,0.003595609571470625,500.0,95116,10.0,100.0
0.9891709469858517,0.5669813701164893,0.08297237057908238,0.9911699363632941,0.6089379069980739,0.8177570093457944,0.08869741510390268,0.5608414988014635,0.008999537406955718,0.9835547470738475,0.5721750283863913,0.08372934101518147,0.9841386942087791,0.6221314485037636,0.49122807017543857,0.02109492717227524,0.5627654653265486,0.003595609571470625,1000.0,95116,10.0,100.0
0.9893730407523511,0.6707599142100172,0.08297237057908238,0.9917087582197656,0.7217967531871962,0.8500619578686494,0.08692346680182464,0.6636317759367509,0.008484376971277177,0.9819553632670289,0.5977858614744102,0.08372934101518147,0.9828901366670199,0.6498301817514228,0.49266862170087977,0.02109492717227524,0.5869990327599983,0.0035850960931914713,2000.0,95116,10.0,100.0
0.9864100937477973,0.7457735817317801,0.08297237057908238,0.9898164678997358,0.8027033843896175,0.858793324775353,0.08476938672072985,0.7356385886706758,0.008189999579460868,0.9756778964667214,0.6397451532865133,0.08372934101518147,0.9777377747683771,0.6947746465944556,0.49262536873156343,0.020969362129583124,0.6241852054333655,0.0035640691366331636,5000.0,95116,10.0,100.0
0.9849587248915423,0.7730665713444635,0.08297237057908238,0.9887991843932548,0.832156287260387,0.8685258964143426,0.08286872782564622,0.7614386643677195,0.007916649144202868,0.9688095238095238,0.6623491315866942,0.08372934101518147,0.9714942381970824,0.7189049017807968,0.4940828402366864,0.020969362129583124,0.6416901467681567,0.0035535556583540097,8000.0,95116,10.0,100.0
0.9830020781158416,0.7892257874595231,0.08297237057908238,0.9872599430476268,0.8495024305237091,0.8670284938941656,0.08096806893056259,0.7758105891753228,0.007748433491736406,0.962190533698732,0.6790340216157114,0.08372934101518147,0.965178932942972,0.7368046631173123,0.4940828402366864,0.020969362129583124,0.6533601076580176,0.0035535556583540097,10000.0,95116,10.0,100.0
0.9774999354188731,0.8139745153286513,0.08297237057908238,0.9819449714128714,0.876284050261396,0.8944365192582026,0.07944754181449569,0.7956600361663653,0.007369948273686867,0.9467481253547635,0.7038353168762354,0.08372934101518147,0.9504667698922145,0.7632756563245824,0.5516014234875445,0.01946258161727775,0.6663547668110518,0.002954287396442239,15000.0,95116,10.0,100.0
0.9698038966808402,0.8283043862231381,0.08297237057908238,0.9747862423657988,0.8916697239291937,0.9673202614379085,0.07501267105930055,0.803292821397031,0.006434248706842172,0.9285142782327869,0.7227070103873166,0.08372934101518147,0.9330843038160112,0.7832866715623279,0.5726872246696035,0.016323455549974886,0.6710437781235544,0.00238655956936793,20000.0,95116,10.0,100.0
0.8802653094124963,0.9130114807182809,0.08297237057908238,0.9135651966057129,0.9592543336696322,1.0,0.0007602635580334517,0.8036923335716388,6.308086967492325e-05,0.798160394372971,0.8744059884772278,0.08372934101518147,0.8451939850007003,0.9011497154396916,1.0,0.0005022601707684581,0.6979162286050717,4.20539131166155e-05,1000000000.0,95116,10.0,100.0
0.9881802262931034,0.31220825097775345,0.08297237057908238,0.9897722953595246,0.33180088049160783,0.813953488372093,0.08869741510390268,0.3085180201017705,0.009041591320072333,0.980148666375164,0.3606648723663737,0.08372934101518147,0.980653104297356,0.39143106297044244,0.44854881266490765,0.02134605725765947,0.3535051936582699,0.003984608267799319,0.0,95116,10.0,110.0
0.9887891825445605,0.42763572900458385,0.08297237057908238,0.9906745882529894,0.45733972301201503,0.813953488372093,0.08869741510390268,0.4228415829092897,0.009041591320072333,0.9844535710708204,0.5247802683039657,0.08372934101518147,0.9850148845442112,0.5704516247475675,0.49122807017543857,0.02109492717227524,0.5166218091593423,0.003595609571470625,500.0,95116,10.0,110.0
0.9891709469858517,0.5669813701164893,0.08297237057908238,0.9911699363632941,0.6089379069980739,0.8177570093457944,0.08869741510390268,0.5608414988014635,0.008999537406955718,0.9835547470738475,0.5721750283863913,0.08372934101518147,0.9841386942087791,0.6221314485037636,0.49122807017543857,0.02109492717227524,0.5627654653265486,0.003595609571470625,1000.0,95116,10.0,110.0
0.9893730407523511,0.6707599142100172,0.08297237057908238,0.9917087582197656,0.7217967531871962,0.8500619578686494,0.08692346680182464,0.6636317759367509,0.008484376971277177,0.9819553632670289,0.5977858614744102,0.08372934101518147,0.9828901366670199,0.6498301817514228,0.49266862170087977,0.02109492717227524,0.5869990327599983,0.0035850960931914713,2000.0,95116,10.0,110.0
0.9864100937477973,0.7457735817317801,0.08297237057908238,0.9898164678997358,0.8027033843896175,0.858793324775353,0.08476938672072985,0.7356385886706758,0.008189999579460868,0.9756778964667214,0.6397451532865133,0.08372934101518147,0.9777377747683771,0.6947746465944556,0.49262536873156343,0.020969362129583124,0.6241852054333655,0.0035640691366331636,5000.0,95116,10.0,110.0
0.9849587248915423,0.7730665713444635,0.08297237057908238,0.9887991843932548,0.832156287260387,0.8685258964143426,0.08286872782564622,0.7614386643677195,0.007916649144202868,0.9688095238095238,0.6623491315866942,0.08372934101518147,0.9714942381970824,0.7189049017807968,0.4940828402366864,0.020969362129583124,0.6416901467681567,0.0035535556583540097,8000.0,95116,10.0,110.0
0.9829889834685422,0.7892363009378023,0.08297237057908238,0.9872466193419526,0.8495138952581858,0.8670284938941656,0.08096806893056259,0.7758105891753228,0.007748433491736406,0.962190533698732,0.6790340216157114,0.08372934101518147,0.965178932942972,0.7368046631173123,0.4940828402366864,0.020969362129583124,0.6533601076580176,0.0035535556583540097,10000.0,95116,10.0,110.0
0.9774873099724888,0.8139850288069305,0.08297237057908238,0.9819321244472355,0.8762955149958727,0.8944365192582026,0.07944754181449569,0.7956600361663653,0.007369948273686867,0.9467339835989663,0.7038458303545145,0.08372934101518147,0.950452481885692,0.7632871305305673,0.5516014234875445,0.01946258161727775,0.6663547668110518,0.002954287396442239,15000.0,95116,10.0,110.0
0.9697915873378519,0.8283148997014173,0.08297237057908238,0.9747737091133512,0.8916811886636705,0.9673202614379085,0.07501267105930055,0.803292821397031,0.006434248706842172,0.9285007709988071,0.7227175238655957,0.08372934101518147,0.9330706354554243,0.7832981457683128,0.5726872246696035,0.016323455549974886,0.6710437781235544,0.00238655956936793,20000.0,95116,10.0,110.0
0.8791245442730796,0.9141364228941503,0.08297237057908238,0.9126499910453107,0.960228836100156,0.0,0.0,0.803639766180243,0.0,0.7953298349028347,0.8775179780478574,0.08372934101518147,0.8437194168710838,0.9027790526895538,0.0,0.0,0.6979162286050717,0.0,1000000000.0,95116,10.0,110.0
