AIRPORT;PHASE;YEAR;RULE_NAME;RULE_DESCRIPTION;NB_FLIGHT
EGNT;DEP;2018;Cargo;All-Cargo;52
EFHK;DEP;2018;Other;Other Types;22
LTAC;DEP;2018;Non-Scheduled;Charter;28
LBSF;DEP;2018;Cargo;All-Cargo;53
GCXO;DEP;2018;Military;Military;10
UGSB;DEP;2018;Military;Military;1
EDDH;DEP;2018;Military;Military;4
LEVC;DEP;2018;Non-Scheduled;Charter;38
LEBB;DEP;2018;Business;Business Aviation;47
LTAI;DEP;2018;Cargo;All-Cargo;8
ESGG;DEP;2018;Other;Other Types;20
