AIRPORT;APT_ICAO;PHASE;YEAR;MONTH_NUM;PUNCT_CAT;NB_FLT;MONTHLY_TRAFIC
EDDP;EDDP;DEP;2024;10;[+16, +30];471;3411
EDDP;EDDP;DEP;2024;10;[+31, +60];212;3411
EDDP;EDDP;DEP;2024;10;[- 4, + 4];1091;3411
EDDP;EDDP;DEP;2024;10;[- 5, -15];370;3411
EDDP;EDDP;DEP;2024;10;[-16, -30];32;3411
EDDP;EDDP;DEP;2024;10;[<-31];16;3411
EDDP;EDDP;DEP;2024;10;[>+61];132;3411
EDDP;EDDP;DEP;2024;11;[+ 5, +15];951;2916
EDDP;EDDP;DEP;2024;11;[+16, +30];408;2916
EDDP;EDDP;DEP;2024;11;[+31, +60];171;2916
EDDP;EDDP;DEP;2024;11;[- 4, + 4];849;2916
EDDP;EDDP;DEP;2024;11;[- 5, -15];380;2916
EDDP;EDDP;DEP;2024;11;[-16, -30];37;2916
EDDP;EDDP;DEP;2024;11;[<-31];15;2916
EDDP;EDDP;DEP;2024;11;[>+61];105;2916
EDDP;EDDP;DEP;2024;12;[+ 5, +15];893;2774
EDDP;EDDP;DEP;2024;12;[+16, +30];383;2774
EDDP;EDDP;DEP;2024;12;[+31, +60];173;2774
EDDP;EDDP;DEP;2024;12;[- 4, + 4];848;2774
EDDP;EDDP;DEP;2024;12;[- 5, -15];309;2774
EDDP;EDDP;DEP;2024;12;[-16, -30];35;2774
EDDP;EDDP;DEP;2024;12;[<-31];15;2774
EDDP;EDDP;DEP;2024;12;[>+61];118;2774
EDDP;EDDP;DEP;2025;1;[+ 5, +15];830;2792
EDDP;EDDP;DEP;2025;1;[+16, +30];367;2792
EDDP;EDDP;DEP;2025;1;[+31, +60];176;2792
EDDP;EDDP;DEP;2025;1;[- 4, + 4];851;2792
EDDP;EDDP;DEP;2025;1;[- 5, -15];380;2792
EDDP;EDDP;DEP;2025;1;[-16, -30];40;2792
EDDP;EDDP;DEP;2025;1;[<-31];20;2792
EDDP;EDDP;DEP;2025;1;[>+61];128;2792
EDDP;EDDP;DEP;2025;2;[+ 5, +15];725;2476
EDDP;EDDP;DEP;2025;2;[+16, +30];338;2476
EDDP;EDDP;DEP;2025;2;[+31, +60];143;2476
EDDP;EDDP;DEP;2025;2;[- 4, + 4];794;2476
EDDP;EDDP;DEP;2025;2;[- 5, -15];324;2476
EDDP;EDDP;DEP;2025;2;[-16, -30];46;2476
EDDP;EDDP;DEP;2025;2;[<-31];17;2476
EDDP;EDDP;DEP;2025;2;[>+61];89;2476
EDDP;EDDP;DEP;2025;3;[+ 5, +15];849;2730
EDDP;EDDP;DEP;2025;3;[+16, +30];223;2730
EDDP;EDDP;DEP;2025;3;[+31, +60];101;2730
EDDP;EDDP;DEP;2025;3;[- 4, + 4];1036;2730
EDDP;EDDP;DEP;2025;3;[- 5, -15];402;2730
EDDP;EDDP;DEP;2025;3;[-16, -30];46;2730
EDDP;EDDP;DEP;2025;3;[<-31];13;2730
EDDP;EDDP;DEP;2025;3;[>+61];60;2730
EDDP;EDDP;DEP;2025;4;[+ 5, +15];828;2931
EDDP;EDDP;DEP;2025;4;[+16, +30];274;2931
EDDP;EDDP;DEP;2025;4;[+31, +60];115;2931
EDDP;EDDP;DEP;2025;4;[- 4, + 4];1103;2931
EDDP;EDDP;DEP;2025;4;[- 5, -15];454;2931
EDDP;EDDP;DEP;2025;4;[-16, -30];60;2931
EDDP;EDDP;DEP;2025;4;[<-31];21;2931
EDDP;EDDP;DEP;2025;4;[>+61];76;2931
EDDP;EDDP;DEP;2025;5;[+ 5, +15];703;3112
EDDP;EDDP;DEP;2025;5;[+16, +30];263;3112
EDDP;EDDP;DEP;2025;5;[+31, +60];128;3112
EDDP;EDDP;DEP;2025;5;[- 4, + 4];1241;3112
EDDP;EDDP;DEP;2025;5;[- 5, -15];622;3112
EDDP;EDDP;DEP;2025;5;[-16, -30];46;3112
EDDP;EDDP;DEP;2025;5;[<-31];16;3112
EDDP;EDDP;DEP;2025;5;[>+61];93;3112
EDDP;EDDP;DEP;2025;6;[+ 5, +15];637;2975
EDDP;EDDP;DEP;2025;6;[+16, +30];286;2975
EDDP;EDDP;DEP;2025;6;[+31, +60];164;2975
EDDP;EDDP;DEP;2025;6;[- 4, + 4];1198;2975
EDDP;EDDP;DEP;2025;6;[- 5, -15];526;2975
EDDP;EDDP;DEP;2025;6;[-16, -30];49;2975
EDDP;EDDP;DEP;2025;6;[<-31];19;2975
EDDP;EDDP;DEP;2025;6;[>+61];96;2975
EDDP;EDDP;DEP;2025;7;[+ 5, +15];916;3250
EDDP;EDDP;DEP;2025;7;[+16, +30];348;3250
EDDP;EDDP;DEP;2025;7;[+31, +60];231;3250
EDDP;EDDP;DEP;2025;7;[- 4, + 4];1230;3250
EDDP;EDDP;DEP;2025;7;[- 5, -15];363;3250
EDDP;EDDP;DEP;2025;7;[-16, -30];33;3250
EDDP;EDDP;DEP;2025;7;[<-31];15;3250
EDDP;EDDP;DEP;2025;7;[>+61];114;3250
EDDP;EDDP;DEP;2025;8;[+ 5, +15];766;3098
EDDP;EDDP;DEP;2025;8;[+16, +30];264;3098
EDDP;EDDP;DEP;2025;8;[+31, +60];142;3098
EDDP;EDDP;DEP;2025;8;[- 4, + 4];1335;3098
EDDP;EDDP;DEP;2025;8;[- 5, -15];447;3098
EDDP;EDDP;DEP;2025;8;[-16, -30];40;3098
EDDP;EDDP;DEP;2025;8;[<-31];19;3098
EDDP;EDDP;DEP;2025;8;[>+61];85;3098
EDDP;EDDP;DEP;2025;9;[+ 5, +15];930;3085
EDDP;EDDP;DEP;2025;9;[+16, +30];359;3085
EDDP;EDDP;DEP;2025;9;[+31, +60];169;3085
EDDP;EDDP;DEP;2025;9;[- 4, + 4];1165;3085
EDDP;EDDP;DEP;2025;9;[- 5, -15];317;3085
EDDP;EDDP;DEP;2025;9;[-16, -30];32;3085
EDDP;EDDP;DEP;2025;9;[<-31];12;3085
EDDP;EDDP;DEP;2025;9;[>+61];101;3085
EDDP;EDDP;DEP;2025;10;[+ 5, +15];1014;3445
EDDP;EDDP;DEP;2025;10;[+16, +30];366;3445
EDDP;EDDP;DEP;2025;10;[+31, +60];171;3445
EDDP;EDDP;DEP;2025;10;[- 4, + 4];1310;3445
EDDP;EDDP;DEP;2025;10;[- 5, -15];394;3445
EDDP;EDDP;DEP;2025;10;[-16, -30];53;3445
EDDP;EDDP;DEP;2025;10;[<-31];23;3445
EDDP;EDDP;DEP;2025;10;[>+61];114;3445
EDDP;EDDP;DEP;2025;11;[+ 5, +15];712;2740
EDDP;EDDP;DEP;2025;11;[+16, +30];285;2740
EDDP;EDDP;DEP;2025;11;[+31, +60];153;2740
EDDP;EDDP;DEP;2025;11;[- 4, + 4];1017;2740
EDDP;EDDP;DEP;2025;11;[- 5, -15];401;2740
EDDP;EDDP;DEP;2025;11;[-16, -30];49;2740
EDDP;EDDP;DEP;2025;11;[<-31];17;2740
EDDP;EDDP;DEP;2025;11;[>+61];106;2740
EDDP;EDDP;DEP;2025;12;[+ 5, +15];672;2635
EDDP;EDDP;DEP;2025;12;[+16, +30];227;2635
EDDP;EDDP;DEP;2025;12;[+31, +60];110;2635
EDDP;EDDP;DEP;2025;12;[- 4, + 4];1054;2635
EDDP;EDDP;DEP;2025;12;[- 5, -15];429;2635
EDDP;EDDP;DEP;2025;12;[-16, -30];43;2635
EDDP;EDDP;DEP;2025;12;[<-31];13;2635
EDDP;EDDP;DEP;2025;12;[>+61];87;2635
EDDP;EDDP;DEP;2026;1;[+ 5, +15];650;2440
EDDP;EDDP;DEP;2026;1;[+16, +30];281;2440
EDDP;EDDP;DEP;2026;1;[+31, +60];190;2440
EDDP;EDDP;DEP;2026;1;[- 4, + 4];809;2440
EDDP;EDDP;DEP;2026;1;[- 5, -15];270;2440
EDDP;EDDP;DEP;2026;1;[-16, -30];36;2440
EDDP;EDDP;DEP;2026;1;[<-31];8;2440
EDDP;EDDP;DEP;2026;1;[>+61];196;2440
EDDP;EDDP;DEP;2026;2;[+ 5, +15];615;2384
EDDP;EDDP;DEP;2026;2;[+16, +30];350;2384
EDDP;EDDP;DEP;2026;2;[+31, +60];172;2384
EDDP;EDDP;DEP;2026;2;[- 4, + 4];847;2384
EDDP;EDDP;DEP;2026;2;[- 5, -15];275;2384
EDDP;EDDP;DEP;2026;2;[-16, -30];32;2384
EDDP;EDDP;DEP;2026;2;[<-31];8;2384
EDDP;EDDP;DEP;2026;2;[>+61];85;2384
EDDP;EDDP;DEP;2026;3;[+ 5, +15];733;2752
EDDP;EDDP;DEP;2026;3;[+16, +30];254;2752
EDDP;EDDP;DEP;2026;3;[+31, +60];110;2752
EDDP;EDDP;DEP;2026;3;[- 4, + 4];1089;2752
EDDP;EDDP;DEP;2026;3;[- 5, -15];442;2752
EDDP;EDDP;DEP;2026;3;[-16, -30];54;2752
EDDP;EDDP;DEP;2026;3;[<-31];10;2752
EDDP;EDDP;DEP;2026;3;[>+61];60;2752
EDDP;EDDP;DEP;2026;4;[+ 5, +15];642;2873
EDDP;EDDP;DEP;2026;4;[+16, +30];250;2873
EDDP;EDDP;DEP;2026;4;[+31, +60];131;2873
EDDP;EDDP;DEP;2026;4;[- 4, + 4];1134;2873
EDDP;EDDP;DEP;2026;4;[- 5, -15];563;2873
EDDP;EDDP;DEP;2026;4;[-16, -30];54;2873
EDDP;EDDP;DEP;2026;4;[<-31];20;2873
EDDP;EDDP;DEP;2026;4;[>+61];79;2873
EDDP;EDDP;DEP;2026;5;[+ 5, +15];751;2999
EDDP;EDDP;DEP;2026;5;[+16, +30];324;2999
EDDP;EDDP;DEP;2026;5;[+31, +60];182;2999
EDDP;EDDP;DEP;2026;5;[- 4, + 4];1107;2999
EDDP;EDDP;DEP;2026;5;[- 5, -15];478;2999
EDDP;EDDP;DEP;2026;5;[-16, -30];45;2999
EDDP;EDDP;DEP;2026;5;[<-31];19;2999
EDDP;EDDP;DEP;2026;5;[>+61];93;2999
EDDR;EDDR;ARR;2019;1;[+ 5, +15];42;309
EDDR;EDDR;ARR;2019;1;[+16, +30];20;309
EDDR;EDDR;ARR;2019;1;[+31, +60];14;309
EDDR;EDDR;ARR;2019;1;[- 4, + 4];114;309
EDDR;EDDR;ARR;2019;1;[- 5, -15];61;309
EDDR;EDDR;ARR;2019;1;[-16, -30];41;309
EDDR;EDDR;ARR;2019;1;[<-31];2;309
EDDR;EDDR;ARR;2019;1;[>+61];15;309
EDDR;EDDR;ARR;2019;2;[+ 5, +15];24;301
EDDR;EDDR;ARR;2019;2;[+16, +30];13;301
EDDR;EDDR;ARR;2019;2;[+31, +60];6;301
EDDR;EDDR;ARR;2019;2;[- 4, + 4];151;301
EDDR;EDDR;ARR;2019;2;[- 5, -15];81;301
EDDR;EDDR;ARR;2019;2;[-16, -30];22;301
EDDR;EDDR;ARR;2019;2;[>+61];4;301
EDDR;EDDR;ARR;2019;3;[+ 5, +15];12;96
EDDR;EDDR;ARR;2019;3;[+16, +30];5;96
EDDR;EDDR;ARR;2019;3;[+31, +60];3;96
EDDR;EDDR;ARR;2019;3;[- 4, + 4];50;96
EDDR;EDDR;ARR;2019;3;[- 5, -15];19;96
EDDR;EDDR;ARR;2019;3;[-16, -30];5;96
EDDR;EDDR;ARR;2019;3;[>+61];2;96
EDDR;EDDR;ARR;2019;4;[+ 5, +15];55;346
EDDR;EDDR;ARR;2019;4;[+16, +30];19;346
EDDR;EDDR;ARR;2019;4;[+31, +60];7;346
EDDR;EDDR;ARR;2019;4;[- 4, + 4];193;346
EDDR;EDDR;ARR;2019;4;[- 5, -15];54;346
EDDR;EDDR;ARR;2019;4;[-16, -30];11;346
EDDR;EDDR;ARR;2019;4;[>+61];7;346
EDDR;EDDR;ARR;2019;5;[+ 5, +15];62;379
EDDR;EDDR;ARR;2019;5;[+16, +30];30;379
EDDR;EDDR;ARR;2019;5;[+31, +60];22;379
EDDR;EDDR;ARR;2019;5;[- 4, + 4];168;379
EDDR;EDDR;ARR;2019;5;[- 5, -15];77;379
EDDR;EDDR;ARR;2019;5;[-16, -30];10;379
EDDR;EDDR;ARR;2019;5;[<-31];1;379
EDDR;EDDR;ARR;2019;5;[>+61];9;379
EDDR;EDDR;ARR;2019;6;[+ 5, +15];56;438
EDDR;EDDR;ARR;2019;6;[+16, +30];36;438
EDDR;EDDR;ARR;2019;6;[+31, +60];30;438
EDDR;EDDR;ARR;2019;6;[- 4, + 4];198;438
EDDR;EDDR;ARR;2019;6;[- 5, -15];79;438
EDDR;EDDR;ARR;2019;6;[-16, -30];19;438
EDDR;EDDR;ARR;2019;6;[<-31];2;438
EDDR;EDDR;ARR;2019;6;[>+61];18;438
EDDR;EDDR;ARR;2019;7;[+ 5, +15];35;424
EDDR;EDDR;ARR;2019;7;[+16, +30];26;424
EDDR;EDDR;ARR;2019;7;[+31, +60];21;424
EDDR;EDDR;ARR;2019;7;[- 4, + 4];200;424
EDDR;EDDR;ARR;2019;7;[- 5, -15];111;424
EDDR;EDDR;ARR;2019;7;[-16, -30];15;424
EDDR;EDDR;ARR;2019;7;[<-31];1;424
EDDR;EDDR;ARR;2019;7;[>+61];15;424
EDDR;EDDR;ARR;2019;8;[+ 5, +15];53;441
EDDR;EDDR;ARR;2019;8;[+16, +30];28;441
EDDR;EDDR;ARR;2019;8;[+31, +60];15;441
EDDR;EDDR;ARR;2019;8;[- 4, + 4];216;441
EDDR;EDDR;ARR;2019;8;[- 5, -15];93;441
EDDR;EDDR;ARR;2019;8;[-16, -30];20;441
EDDR;EDDR;ARR;2019;8;[<-31];7;441
EDDR;EDDR;ARR;2019;8;[>+61];9;441
EDDR;EDDR;ARR;2019;9;[+ 5, +15];60;424
EDDR;EDDR;ARR;2019;9;[+16, +30];36;424
EDDR;EDDR;ARR;2019;9;[+31, +60];18;424
EDDR;EDDR;ARR;2019;9;[- 4, + 4];205;424
EDDR;EDDR;ARR;2019;9;[- 5, -15];66;424
EDDR;EDDR;ARR;2019;9;[-16, -30];22;424
EDDR;EDDR;ARR;2019;9;[<-31];3;424
EDDR;EDDR;ARR;2019;9;[>+61];14;424
EDDR;EDDR;ARR;2019;10;[+ 5, +15];61;422
EDDR;EDDR;ARR;2019;10;[+16, +30];37;422
EDDR;EDDR;ARR;2019;10;[+31, +60];14;422
EDDR;EDDR;ARR;2019;10;[- 4, + 4];191;422
EDDR;EDDR;ARR;2019;10;[- 5, -15];81;422
EDDR;EDDR;ARR;2019;10;[-16, -30];22;422
EDDR;EDDR;ARR;2019;10;[<-31];3;422
EDDR;EDDR;ARR;2019;10;[>+61];13;422
EDDR;EDDR;ARR;2019;11;[+ 5, +15];38;294
EDDR;EDDR;ARR;2019;11;[+16, +30];16;294
EDDR;EDDR;ARR;2019;11;[+31, +60];9;294
EDDR;EDDR;ARR;2019;11;[- 4, + 4];132;294
EDDR;EDDR;ARR;2019;11;[- 5, -15];63;294
EDDR;EDDR;ARR;2019;11;[-16, -30];23;294
EDDR;EDDR;ARR;2019;11;[<-31];6;294
EDDR;EDDR;ARR;2019;11;[>+61];7;294
EDDR;EDDR;ARR;2019;12;[+ 5, +15];37;261
EDDR;EDDR;ARR;2019;12;[+16, +30];11;261
EDDR;EDDR;ARR;2019;12;[+31, +60];7;261
EDDR;EDDR;ARR;2019;12;[- 4, + 4];119;261
EDDR;EDDR;ARR;2019;12;[- 5, -15];50;261
EDDR;EDDR;ARR;2019;12;[-16, -30];26;261
EDDR;EDDR;ARR;2019;12;[<-31];3;261
EDDR;EDDR;ARR;2019;12;[>+61];8;261
EDDR;EDDR;ARR;2020;1;[+ 5, +15];21;263
EDDR;EDDR;ARR;2020;1;[+16, +30];10;263
EDDR;EDDR;ARR;2020;1;[+31, +60];7;263
EDDR;EDDR;ARR;2020;1;[- 4, + 4];134;263
EDDR;EDDR;ARR;2020;1;[- 5, -15];64;263
EDDR;EDDR;ARR;2020;1;[-16, -30];22;263
EDDR;EDDR;ARR;2020;1;[<-31];2;263
EDDR;EDDR;ARR;2020;1;[>+61];3;263
EDDR;EDDR;ARR;2020;2;[+ 5, +15];31;251
EDDR;EDDR;ARR;2020;2;[+16, +30];15;251
EDDR;EDDR;ARR;2020;2;[+31, +60];7;251
EDDR;EDDR;ARR;2020;2;[- 4, + 4];130;251
EDDR;EDDR;ARR;2020;2;[- 5, -15];44;251
EDDR;EDDR;ARR;2020;2;[-16, -30];17;251
EDDR;EDDR;ARR;2020;2;[<-31];3;251
EDDR;EDDR;ARR;2020;2;[>+61];4;251
EDDR;EDDR;ARR;2020;3;[+ 5, +15];27;221
EDDR;EDDR;ARR;2020;3;[+16, +30];6;221
EDDR;EDDR;ARR;2020;3;[+31, +60];3;221
EDDR;EDDR;ARR;2020;3;[- 4, + 4];110;221
EDDR;EDDR;ARR;2020;3;[- 5, -15];40;221
EDDR;EDDR;ARR;2020;3;[-16, -30];28;221
EDDR;EDDR;ARR;2020;3;[<-31];6;221
EDDR;EDDR;ARR;2020;3;[>+61];1;221
EDDR;EDDR;ARR;2020;4;[+ 5, +15];3;18
EDDR;EDDR;ARR;2020;4;[+16, +30];4;18
EDDR;EDDR;ARR;2020;4;[+31, +60];2;18
EDDR;EDDR;ARR;2020;4;[- 4, + 4];7;18
EDDR;EDDR;ARR;2020;4;[- 5, -15];1;18
EDDR;EDDR;ARR;2020;4;[-16, -30];1;18
EDDR;EDDR;ARR;2020;5;[+ 5, +15];3;49
EDDR;EDDR;ARR;2020;5;[- 4, + 4];43;49
EDDR;EDDR;ARR;2020;5;[- 5, -15];2;49
EDDR;EDDR;ARR;2020;5;[-16, -30];1;49
EDDR;EDDR;ARR;2020;6;[+ 5, +15];15;168
EDDR;EDDR;ARR;2020;6;[+16, +30];6;168
EDDR;EDDR;ARR;2020;6;[+31, +60];7;168
EDDR;EDDR;ARR;2020;6;[- 4, + 4];99;168
EDDR;EDDR;ARR;2020;6;[- 5, -15];30;168
EDDR;EDDR;ARR;2020;6;[-16, -30];4;168
EDDR;EDDR;ARR;2020;6;[<-31];2;168
EDDR;EDDR;ARR;2020;6;[>+61];5;168
EDDR;EDDR;ARR;2020;7;[+ 5, +15];19;238
EDDR;EDDR;ARR;2020;7;[+16, +30];10;238
EDDR;EDDR;ARR;2020;7;[+31, +60];3;238
EDDR;EDDR;ARR;2020;7;[- 4, + 4];151;238
EDDR;EDDR;ARR;2020;7;[- 5, -15];41;238
EDDR;EDDR;ARR;2020;7;[-16, -30];13;238
EDDR;EDDR;ARR;2020;7;[>+61];1;238
EDDR;EDDR;ARR;2020;8;[+ 5, +15];24;215
EDDR;EDDR;ARR;2020;8;[+16, +30];6;215
EDDR;EDDR;ARR;2020;8;[+31, +60];3;215
EDDR;EDDR;ARR;2020;8;[- 4, + 4];135;215
EDDR;EDDR;ARR;2020;8;[- 5, -15];38;215
EDDR;EDDR;ARR;2020;8;[-16, -30];7;215
EDDR;EDDR;ARR;2020;8;[<-31];1;215
EDDR;EDDR;ARR;2020;8;[>+61];1;215
EDDR;EDDR;ARR;2020;9;[+ 5, +15];37;274
EDDR;EDDR;ARR;2020;9;[+16, +30];6;274
EDDR;EDDR;ARR;2020;9;[+31, +60];2;274
EDDR;EDDR;ARR;2020;9;[- 4, + 4];160;274
EDDR;EDDR;ARR;2020;9;[- 5, -15];48;274
EDDR;EDDR;ARR;2020;9;[-16, -30];13;274
EDDR;EDDR;ARR;2020;9;[<-31];1;274
EDDR;EDDR;ARR;2020;9;[>+61];7;274
EDDR;EDDR;ARR;2020;12;[+ 5, +15];19;89
EDDR;EDDR;ARR;2020;12;[+31, +60];2;89
EDDR;EDDR;ARR;2020;12;[- 4, + 4];50;89
EDDR;EDDR;ARR;2020;12;[- 5, -15];11;89
EDDR;EDDR;ARR;2020;12;[-16, -30];1;89
EDDR;EDDR;ARR;2020;12;[<-31];2;89
EDDR;EDDR;ARR;2020;12;[>+61];4;89
EDDR;EDDR;ARR;2021;1;[+ 5, +15];12;78
EDDR;EDDR;ARR;2021;1;[+16, +30];7;78
EDDR;EDDR;ARR;2021;1;[+31, +60];5;78
EDDR;EDDR;ARR;2021;1;[- 4, + 4];45;78
EDDR;EDDR;ARR;2021;1;[- 5, -15];6;78
EDDR;EDDR;ARR;2021;1;[-16, -30];3;78
EDDR;EDDR;ARR;2021;2;[+ 5, +15];12;108
EDDR;EDDR;ARR;2021;2;[+16, +30];2;108
EDDR;EDDR;ARR;2021;2;[+31, +60];2;108
EDDR;EDDR;ARR;2021;2;[- 4, + 4];78;108
EDDR;EDDR;ARR;2021;2;[- 5, -15];8;108
EDDR;EDDR;ARR;2021;2;[-16, -30];1;108
EDDR;EDDR;ARR;2021;2;[<-31];1;108
EDDR;EDDR;ARR;2021;2;[>+61];4;108
EDDR;EDDR;ARR;2021;3;[+ 5, +15];7;88
EDDR;EDDR;ARR;2021;3;[+16, +30];5;88
EDDR;EDDR;ARR;2021;3;[+31, +60];3;88
EDDR;EDDR;ARR;2021;3;[- 4, + 4];59;88
EDDR;EDDR;ARR;2021;3;[- 5, -15];10;88
EDDR;EDDR;ARR;2021;3;[-16, -30];1;88
EDDR;EDDR;ARR;2021;3;[<-31];3;88
EDDR;EDDR;ARR;2021;4;[+ 5, +15];11;94
EDDR;EDDR;ARR;2021;4;[+16, +30];2;94
EDDR;EDDR;ARR;2021;4;[+31, +60];2;94
EDDR;EDDR;ARR;2021;4;[- 4, + 4];65;94
EDDR;EDDR;ARR;2021;4;[- 5, -15];7;94
EDDR;EDDR;ARR;2021;4;[-16, -30];4;94
EDDR;EDDR;ARR;2021;4;[<-31];2;94
EDDR;EDDR;ARR;2021;4;[>+61];1;94
EDDR;EDDR;ARR;2021;5;[+ 5, +15];21;79
EDDR;EDDR;ARR;2021;5;[+16, +30];6;79
EDDR;EDDR;ARR;2021;5;[+31, +60];2;79
EDDR;EDDR;ARR;2021;5;[- 4, + 4];37;79
EDDR;EDDR;ARR;2021;5;[- 5, -15];6;79
EDDR;EDDR;ARR;2021;5;[-16, -30];3;79
EDDR;EDDR;ARR;2021;5;[<-31];3;79
EDDR;EDDR;ARR;2021;5;[>+61];1;79
EDDR;EDDR;ARR;2021;6;[+ 5, +15];23;168
EDDR;EDDR;ARR;2021;6;[+16, +30];14;168
EDDR;EDDR;ARR;2021;6;[+31, +60];3;168
EDDR;EDDR;ARR;2021;6;[- 4, + 4];87;168
EDDR;EDDR;ARR;2021;6;[- 5, -15];32;168
EDDR;EDDR;ARR;2021;6;[-16, -30];8;168
EDDR;EDDR;ARR;2021;6;[<-31];1;168
EDDR;EDDR;ARR;2021;7;[+ 5, +15];40;219
EDDR;EDDR;ARR;2021;7;[+16, +30];27;219
EDDR;EDDR;ARR;2021;7;[+31, +60];16;219
EDDR;EDDR;ARR;2021;7;[- 4, + 4];88;219
EDDR;EDDR;ARR;2021;7;[- 5, -15];31;219
EDDR;EDDR;ARR;2021;7;[-16, -30];12;219
EDDR;EDDR;ARR;2021;7;[<-31];1;219
EDDR;EDDR;ARR;2021;7;[>+61];4;219
EDDR;EDDR;ARR;2021;8;[+ 5, +15];42;258
EDDR;EDDR;ARR;2021;8;[+16, +30];26;258
EDDR;EDDR;ARR;2021;8;[+31, +60];24;258
EDDR;EDDR;ARR;2021;8;[- 4, + 4];113;258
EDDR;EDDR;ARR;2021;8;[- 5, -15];33;258
EDDR;EDDR;ARR;2021;8;[-16, -30];11;258
EDDR;EDDR;ARR;2021;8;[<-31];2;258
EDDR;EDDR;ARR;2021;8;[>+61];7;258
EDDR;EDDR;ARR;2021;9;[+ 5, +15];48;253
EDDR;EDDR;ARR;2021;9;[+16, +30];16;253
EDDR;EDDR;ARR;2021;9;[+31, +60];9;253
EDDR;EDDR;ARR;2021;9;[- 4, + 4];110;253
EDDR;EDDR;ARR;2021;9;[- 5, -15];46;253
EDDR;EDDR;ARR;2021;9;[-16, -30];13;253
EDDR;EDDR;ARR;2021;9;[<-31];3;253
EDDR;EDDR;ARR;2021;9;[>+61];8;253
EDDR;EDDR;ARR;2021;10;[+ 5, +15];38;270
EDDR;EDDR;ARR;2021;10;[+16, +30];49;270
EDDR;EDDR;ARR;2021;10;[+31, +60];22;270
EDDR;EDDR;ARR;2021;10;[- 4, + 4];98;270
EDDR;EDDR;ARR;2021;10;[- 5, -15];34;270
EDDR;EDDR;ARR;2021;10;[-16, -30];15;270
EDDR;EDDR;ARR;2021;10;[<-31];1;270
EDDR;EDDR;ARR;2021;10;[>+61];13;270
EDDR;EDDR;ARR;2021;11;[+ 5, +15];29;157
EDDR;EDDR;ARR;2021;11;[+16, +30];26;157
EDDR;EDDR;ARR;2021;11;[+31, +60];5;157
EDDR;EDDR;ARR;2021;11;[- 4, + 4];63;157
EDDR;EDDR;ARR;2021;11;[- 5, -15];17;157
EDDR;EDDR;ARR;2021;11;[-16, -30];4;157
EDDR;EDDR;ARR;2021;11;[<-31];1;157
EDDR;EDDR;ARR;2021;11;[>+61];12;157
EDDR;EDDR;ARR;2021;12;[+ 5, +15];25;104
EDDR;EDDR;ARR;2021;12;[+16, +30];13;104
EDDR;EDDR;ARR;2021;12;[+31, +60];5;104
EDDR;EDDR;ARR;2021;12;[- 4, + 4];42;104
EDDR;EDDR;ARR;2021;12;[- 5, -15];10;104
EDDR;EDDR;ARR;2021;12;[-16, -30];2;104
EDDR;EDDR;ARR;2021;12;[>+61];7;104
EDDR;EDDR;ARR;2022;1;[+ 5, +15];6;77
EDDR;EDDR;ARR;2022;1;[+16, +30];4;77
EDDR;EDDR;ARR;2022;1;[+31, +60];2;77
EDDR;EDDR;ARR;2022;1;[- 4, + 4];28;77
EDDR;EDDR;ARR;2022;1;[- 5, -15];15;77
EDDR;EDDR;ARR;2022;1;[-16, -30];12;77
EDDR;EDDR;ARR;2022;1;[<-31];8;77
EDDR;EDDR;ARR;2022;1;[>+61];2;77
EDDR;EDDR;ARR;2022;2;[+ 5, +15];12;115
EDDR;EDDR;ARR;2022;2;[+16, +30];4;115
EDDR;EDDR;ARR;2022;2;[+31, +60];8;115
EDDR;EDDR;ARR;2022;2;[- 4, + 4];62;115
EDDR;EDDR;ARR;2022;2;[- 5, -15];13;115
EDDR;EDDR;ARR;2022;2;[-16, -30];10;115
EDDR;EDDR;ARR;2022;2;[<-31];4;115
EDDR;EDDR;ARR;2022;2;[>+61];2;115
EDDR;EDDR;ARR;2022;3;[+ 5, +15];16;159
EDDR;EDDR;ARR;2022;3;[+16, +30];4;159
EDDR;EDDR;ARR;2022;3;[+31, +60];8;159
EDDR;EDDR;ARR;2022;3;[- 4, + 4];83;159
EDDR;EDDR;ARR;2022;3;[- 5, -15];29;159
EDDR;EDDR;ARR;2022;3;[-16, -30];14;159
EDDR;EDDR;ARR;2022;3;[<-31];4;159
EDDR;EDDR;ARR;2022;3;[>+61];1;159
EDDR;EDDR;ARR;2022;4;[+ 5, +15];25;203
EDDR;EDDR;ARR;2022;4;[+16, +30];8;203
EDDR;EDDR;ARR;2022;4;[+31, +60];5;203
EDDR;EDDR;ARR;2022;4;[- 4, + 4];100;203
EDDR;EDDR;ARR;2022;4;[- 5, -15];40;203
EDDR;EDDR;ARR;2022;4;[-16, -30];16;203
EDDR;EDDR;ARR;2022;4;[<-31];4;203
EDDR;EDDR;ARR;2022;4;[>+61];5;203
EDDR;EDDR;ARR;2022;5;[+ 5, +15];38;243
EDDR;EDDR;ARR;2022;5;[+16, +30];18;243
EDDR;EDDR;ARR;2022;5;[+31, +60];10;243
EDDR;EDDR;ARR;2022;5;[- 4, + 4];111;243
EDDR;EDDR;ARR;2022;5;[- 5, -15];43;243
EDDR;EDDR;ARR;2022;5;[-16, -30];9;243
EDDR;EDDR;ARR;2022;5;[<-31];3;243
EDDR;EDDR;ARR;2022;5;[>+61];11;243
