AIRPORT;APT_ICAO;YEAR;MONTH_NUM;NB_ASMA_FL;ASMA_REF_TIME_MIN;ADD_ASMA_TIME_MIN;NB_TAXI_OUT_FL;TAXI_OUT_REF_TIME_MIN;ADD_TAXI_OUT_TIME_MIN;NB_TAXI_IN_FL;TAXI_IN_REF_TIME_MIN;ADD_TAXI_IN_TIME_MIN;NB_DLY_DEP_FL;DLY_89_MIN;DLY_999_MIN;DLY_ZZZ_MIN;DLY_OTHER_MIN;UN_RPTED_DLY_MIN;OV_RPTED_DLY_MIN;DLY_89_PER_FL_MM;DLY_89_PER_FL_YY
EDDP;EDDP;2019;10;1470;16514,01333;2798,18667;3067;29559,02000;10781,74667;3198;13314,82167;5637,51167;3624;412;0;11021;41941;0;-176;0,11;0,11
EDDP;EDDP;2019;11;1210;13504,65917;2386,87417;2489;23541,74000;8978,72667;2647;10642,07333;4379,31000;3121;312;0;9692;28751;0;0;0,10;0,10
EDDP;EDDP;2019;12;1193;13568,39833;2427,85167;2300;21770,42500;7689,45833;2514;10026,75667;4331,39333;2937;235;0;8302;30926;0;0;0,08;0,08
EDDR;EDDR;2019;1;176;1757,05833;546,20833;276;898,00000;778,00000;289;1046,20000;213,80000;286;0;0;0;2864;0;0;0,00;0,00
EDDR;EDDR;2019;2;166;1682,22167;501,59500;264;891,40000;945,60000;279;976,00000;166,00000;290;0;0;0;2406;0;0;0,00;0,00
EDDR;EDDR;2019;3;44;436,90500;155,62833;89;277,60000;376,40000;91;333,10000;53,90000;102;0;0;0;578;0;0;0,00;0,00
EDDR;EDDR;2019;4;149;1563,60000;776,91667;319;1107,00000;1148,00000;336;1127,00000;275,00000;317;0;0;0;2185;0;0;0,00;0,00
EDDR;EDDR;2019;5;109;1075,33500;274,69833;380;1266,00000;1168,00000;377;1314,00000;257,00000;386;0;0;0;4730;0;0;0,00;0,00
EDDR;EDDR;2019;6;99;983,12500;305,35833;385;1307,00000;1094,00000;419;1463,00000;320,00000;420;0;0;0;6391;0;0;0,00;0,00
EDDR;EDDR;2019;7;109;1080,38833;207,57833;387;1264,70000;1367,30000;391;1399,00000;287,00000;406;0;0;0;4344;0;0;0,00;0,00
EDDR;EDDR;2019;8;121;1198,16250;290,60417;406;1356,00000;1286,00000;424;1516,00000;358,00000;423;0;0;0;3279;0;0;0,00;0,00
EDDR;EDDR;2019;9;119;1165,02500;248,22500;396;1323,00000;1300,00000;402;1445,00000;298,15000;412;0;0;0;4069;0;0;0,00;0,00
EDDR;EDDR;2019;10;138;1364,20000;375,73333;385;1334,70000;1364,30000;403;1449,00000;362,00000;419;0;0;0;3229;0;0;0,00;0,00
EDDR;EDDR;2019;11;113;1109,66000;260,50667;272;885,00000;854,00000;267;957,00000;243,15000;292;0;0;0;2047;0;0;0,00;0,00
EDDR;EDDR;2019;12;79;770,25000;217,63333;229;756,00000;626,00000;247;915,00000;104,00000;262;0;0;0;2758;0;0;0,00;0,00
EDDS;EDDS;2019;1;3551;39353,59333;9418,30667;3237;25621,39667;8000,27000;4357;13208,56000;7896,55667;4400;419;5450;1625;34227;6549;-207;0,10;0,10
EDDS;EDDS;2019;2;3637;41308,69667;7729,88667;4346;30439,31000;12317,05667;4565;15554,84000;7468,86000;4454;597;3648;2157;22440;4881;-233;0,13;0,13
EDDS;EDDS;2019;3;4142;46685,31833;10317,08167;5102;37790,83833;13135,17833;5183;16940,91167;7859,88833;5060;603;5735;1874;38399;6812;-94;0,12;0,12
EDDS;EDDS;2019;4;4459;51687,78750;10411,64583;5603;37193,38333;16335,48333;5614;21975,21667;8323,75000;5608;755;7073;1908;39594;7835;-339;0,13;0,13
EDDS;EDDS;2019;5;4931;56349,66667;11420,56667;6255;46115,16500;19549,95167;6313;21199,14833;10278,75167;6343;1093;14197;3057;67498;7754;-2935;0,17;0,17
EDDS;EDDS;2019;6;4883;56480,61583;10769,71750;6361;44798,93333;21106,86667;6418;23076,01667;11125,15000;6340;1509;14216;2592;80829;12760;-582;0,24;0,24
EDDS;EDDS;2019;7;4889;56649,39167;9635,22500;6439;45768,86000;20077,72333;6479;22533,45500;10782,87833;6326;2412;0;7124;95710;4356;-57;0,38;0,38
EDDS;EDDS;2019;8;4738;54491,51333;9577,40333;6344;47132,49167;19909,84167;6388;21450,72667;10391,39000;6190;2463;0;7389;93039;3664;-53;0,40;0,40
EDDS;EDDS;2019;9;5083;58497,80000;11256,56667;6648;50153,54833;22853,91833;6688;21665,07000;10642,84667;6477;2567;0;8025;68276;5396;-43;0,40;0,40
EDDS;EDDS;2019;10;4846;55816,25000;11192,08333;6307;48586,08667;19877,39667;6306;20096,89833;9340,96833;6145;2469;0;6056;53432;3295;-42;0,40;0,40
EDDS;EDDS;2019;11;4073;46721,91333;8442,30333;4903;38083,79500;12772,58833;5020;16081,90667;8304,31000;4943;658;0;3444;27229;3637;-12;0,13;0,13
EDDS;EDDS;2019;12;3796;43532,57667;7750,89000;4416;35217,58000;10421,17000;4673;14778,68333;7628,51667;4592;522;0;2779;37944;3183;-26;0,11;0,11
EDDV;EDDV;2019;1;1622;17577,48000;4393,87000;1952;12733,08833;7995,77833;1920;6867,34667;2728,63667;2136;241;0;11097;18997;13;-272;0,11;NA
EDDV;EDDV;2019;2;1566;16931,51083;3648,37250;2078;13199,37333;6262,31000;2008;7006,36667;2791,40000;2181;265;0;10991;10980;11;-109;NA;NA
EDDV;EDDV;2019;3;1763;18981,52000;4478,79667;2278;14882,49500;5669,02167;2266;8074,99000;3141,34333;2397;343;0;12263;20585;13;-247;0,14;NA
EDDV;EDDV;2019;4;1528;16823,31917;3264,29750;2290;15924,51667;5530,28333;2063;6938,09667;2429,98667;2658;266;0;9869;21251;7;-161;0,10;NA
EDDV;EDDV;2019;5;1750;18758,38250;3377,26750;2460;16541,48667;6270,11333;2291;7475,45000;2975,08333;2998;292;0;16035;33942;18;-270;0,10;NA
EDDV;EDDV;2019;6;1835;19897,58417;3289,13250;2690;18274,42167;6184,94500;2594;9212,14000;3245,72667;3028;249;0;18046;59847;67;-520;0,08;NA
EDDV;EDDV;2019;7;1936;20704,36583;3578,35083;2833;19200,73333;5975,75000;2714;9933,72333;3762,02667;3160;392;0;24758;54491;31;-1243;0,12;NA
EDDV;EDDV;2019;8;1904;20350,19667;3393,25333;3010;20391,92500;6890,82500;2908;10706,22500;4195,84167;3178;331;0;13748;38240;26;-1428;0,10;NA
EDDV;EDDV;2019;9;2125;22917,43833;4452,64500;3017;20619,03000;6742,53667;2874;11250,74167;4126,20833;3302;639;0;19263;45018;23;-233;0,19;NA
EDDV;EDDV;2019;10;2045;22059,01083;4317,03917;2969;20821,65167;6514,99833;2870;10601,07167;4295,09500;3239;692;0;14345;40149;20;-2544;0,21;NA
EDDV;EDDV;2019;11;1515;16459,84833;3596,86833;2085;14216,94000;5335,17667;2055;7063,48833;2297,02833;2261;221;0;7656;10918;20;-274;NA;NA
EDDV;EDDV;2019;12;1510;16327,09667;3677,00333;2023;13447,30500;5231,11167;1988;6807,59000;2629,22667;2165;293;0;11740;15637;13;-281;NA;NA
EDDW;EDDW;2019;1;765;8762,90917;2094,37417;996;6139,08167;2028,66833;1015;2387,26833;1120,71500;1094;615;518;0;8907;622;-204;0,56;0,56
EDDW;EDDW;2019;2;705;8011,07917;1539,97083;1016;5893,53833;1845,24500;1027;2317,14500;1066,85500;1124;28;717;0;4946;360;-60;0,02;0,02
EDDW;EDDW;2019;3;812;9426,14417;1956,17250;1119;6628,48667;2287,01333;1133;2454,02500;1123,44167;1269;124;1385;0;6611;406;-61;0,10;0,10
EDDW;EDDW;2019;4;942;10378,85083;2207,31583;1310;7183,51500;2755,98500;1309;3356,89667;1404,68667;1377;263;1937;0;9106;658;-230;0,19;0,19
EDDW;EDDW;2019;5;979;11222,25417;2058,69583;1412;8105,98333;3331,05000;1424;3198,32667;1443,99000;1494;347;4642;0;15070;686;-238;0,23;0,23
EDDW;EDDW;2019;6;928;10403,86750;1593,13250;1356;7537,79333;3339,87333;1369;3139,43167;1518,80167;1371;165;4616;0;11189;1344;-338;0,12;0,12
EDDW;EDDW;2019;7;1018;11669,31833;1918,01500;1412;8243,24333;2857,75667;1427;3149,58500;1631,78167;1461;119;2191;0;13832;701;-156;0,08;0,08
EDDW;EDDW;2019;8;927;10579,97750;1811,52250;1366;7895,35333;2919,59667;1408;3108,68667;1515,91333;1340;195;1911;0;12333;1183;-136;0,15;0,15
EDDW;EDDW;2019;9;1070;12425,05833;2077,89167;1489;8909,49000;3338,69333;1503;3289,93667;1523,36333;1601;69;3260;0;13637;414;-187;0,04;0,04
EDDW;EDDW;2019;10;1105;12592,64083;2298,95917;1507;8834,62000;3209,73000;1529;3579,04833;1683,13500;1655;527;2568;0;12350;391;-256;0,32;0,32
EDDW;EDDW;2019;11;850;9514,70167;1771,53167;999;5807,48667;1909,76333;1020;2481,35833;1079,85833;1242;56;546;0;4672;283;-69;0,05;0,05
EDDW;EDDW;2019;12;781;8973,50417;1614,81250;1069;6524,93833;2105,74500;1067;2505,42833;1119,23833;1163;98;1407;0;6421;385;-127;0,08;0,08
EETN;EETN;2019;1;1014;10017,85000;3583,98333;1395;6363,00000;4495,00000;1701;5477,40000;3254,60000;1748;95;0;0;22696;2926;-80;0,05;0,05
EETN;EETN;2019;2;910;9054,13833;3289,26167;1402;6626,00000;4604,00000;1545;4719,00000;2057,00000;1590;58;0;0;14430;2771;-31;0,04;0,04
EETN;EETN;2019;3;1028;10205,85000;3192,28333;1599;7591,00000;4581,00000;1726;5346,70000;2462,30000;1772;73;0;0;13524;3414;-78;0,04;0,04
EETN;EETN;2019;4;1121;11069,52500;2521,34167;1905;8340,00000;4202,00000;1944;6458,90000;2931,10000;2033;80;0;0;11203;4622;-6;0,04;0,04
EETN;EETN;2019;5;1188;11793,16000;2849,69000;1994;9036,70000;5276,30000;2030;6654,00000;2638,00000;2099;38;0;0;13283;3678;-22;0,02;0,02
EETN;EETN;2019;6;1236;12268,80000;3223,05000;2096;9576,00000;6130,00000;2101;6680,00000;2604,00000;2212;188;0;0;21647;8059;-28;0,08;0,08
EETN;EETN;2019;7;1218;12115,09833;3041,26833;2108;9372,90000;5649,10000;2100;6872,60000;3020,40000;2192;87;0;0;14551;7761;-78;0,04;0,04
EETN;EETN;2019;8;1239;12413,40333;3316,14667;2142;9801,70000;6646,30000;2145;6792,40000;2571,60000;2200;86;0;0;13779;7885;-111;0,04;0,04
EETN;EETN;2019;9;1202;11981,90833;3157,15833;2009;9271,80000;6028,20000;1996;6502,00000;2589,00000;2101;82;0;0;15053;2730;-24;0,04;0,04
EETN;EETN;2019;10;1219;12155,21667;3486,70000;1965;9019,20000;5974,80000;1962;6533,00000;2882,00000;2049;76;0;0;16462;2315;-24;0,04;0,04
EETN;EETN;2019;11;989;9811,36083;2138,92250;1511;6890,80000;3173,20000;1561;5385,00000;2960,00000;1642;28;0;0;12840;1251;-10;0,02;0,02
EETN;EETN;2019;12;972;9686,03333;3034,98333;1420;6629,00000;5142,00000;1536;5289,70000;1985,30000;1605;97;0;0;14515;1756;-64;0,06;0,06
EFHK;EFHK;2019;1;5418;57247,72250;16116,01083;7480;52408,22500;64094,87500;7455;30648,28333;13752,80000;8174;6645;11054;0;103179;2833;-650;0,81;0,81
EFHK;EFHK;2019;2;4863;51931,02833;14523,20500;6982;48968,74333;38062,94000;6746;26224,91833;8570,94833;7536;1955;7675;0;66397;2264;-2644;0,26;0,26
EFHK;EFHK;2019;3;5599;59159,62167;14549,66167;8052;56531,71833;35836,28167;7672;28210,93000;8280,68667;8469;1345;9177;0;73932;2752;-398;0,16;0,16
EFHK;EFHK;2019;4;5429;56365,73500;13230,11500;7796;54493,01333;20836,32000;7523;30200,44333;8491,04000;8355;1661;5978;0;62329;1559;-260;0,20;0,20
EFHK;EFHK;2019;5;5835;62369,26000;14114,15667;8369;58930,86667;23001,20000;8049;31286,23500;10205,68167;8952;3830;6346;0;62319;1880;-1204;0,43;0,43
EFHK;EFHK;2019;6;5599;60178,49917;13332,65083;8117;57939,07500;19380,37500;7748;28494,23833;9867,87833;8673;2999;7429;0;80627;2848;-227;0,35;0,35
EFHK;EFHK;2019;7;5362;56026,47500;13623,19167;8111;56742,21167;20299,07167;7550;33717,39000;10311,81000;8574;3194;8304;0;81424;2446;-294;0,37;0,37
EFHK;EFHK;2019;8;5692;59940,34083;15810,25917;7535;48498,73833;20272,74500;8018;28920,85833;9634,67500;8805;9970;8722;0;74445;2466;-300;1,13;1,13
EFHK;EFHK;2019;9;5812;62071,57500;15358,00833;8327;56744,66167;22178,90500;8114;32122,13833;10400,67833;8968;2849;9209;0;57652;1610;-659;0,32;0,32
EFHK;EFHK;2019;10;5765;60538,16167;15794,03833;8345;57751,87000;28979,71333;7872;33500,84667;11056,00333;8878;3005;9440;0;55269;1994;-402;0,34;0,34
EFHK;EFHK;2019;11;5367;56355,39333;15146,94000;7696;53569,16833;29983,26500;7220;29312,16833;10165,36500;8087;811;6568;0;45307;2594;-325;0,10;0,10
EFHK;EFHK;2019;12;5459;58886,79167;15180,85833;7923;56019,71333;33912,30333;7427;27089,85167;9655,96500;8138;1002;8422;0;68424;1438;-378;0,12;0,12
EGBB;EGBB;2019;1;3289;40617,46167;8327,48833;3722;25671,88000;10502,33667;3728;14465,75667;4102,91000;3798;792;0;1057;44475;3341;0;0,21;0,21
EGBB;EGBB;2019;2;3205;40412,56167;8188,17167;3641;27048,79333;10793,45667;3641;11026,33333;3203,31667;3717;970;0;1524;49039;3966;0;0,26;0,26
EGBB;EGBB;2019;3;3529;43748,56667;9694,68333;4130;29448,70167;11458,81500;4122;14882,39667;4399,93667;4222;997;0;2704;68580;4665;0;0,24;0,24
EGBB;EGBB;2019;4;3579;45312,65000;8881,00000;4313;33211,45167;14086,99833;4330;12248,72000;4661,76333;4359;1286;0;1666;58003;4780;0;0,30;0,30
EGBB;EGBB;2019;5;3936;48144,70167;10315,94833;4966;36010,29000;16683,14333;4967;18304,42167;6378,74500;5082;1486;0;2872;81675;5880;0;0,29;0,29
EGBB;EGBB;2019;6;3866;48865,60250;9549,86417;4998;38138,77833;18464,92167;4995;15459,52333;7134,02667;5103;1399;0;3395;105438;7105;0;0,27;0,27
EGBB;EGBB;2019;7;4097;50186,84667;10797,85333;5249;38269,13667;19328,69667;5237;18690,98000;7660,62000;5394;1215;0;3675;110160;6937;0;0,23;0,23
EGBB;EGBB;2019;8;4110;51364,85917;10242,62417;5202;39981,35833;19284,00833;5197;16782,15667;7283,29333;5361;1359;0;3063;107835;6445;0;0,25;0,25
EGBB;EGBB;2019;9;3883;47489,27750;9385,17250;4877;36258,89500;17712,28833;4880;16866,00333;7169,81333;5010;1323;0;3170;92372;5756;0;0,26;0,26
EGBB;EGBB;2019;10;3772;46983,11500;9764,33500;4614;35330,63667;14862,91333;4612;14394,82500;5684,42500;4705;1307;0;1566;56203;3213;0;0,28;0,28
EGBB;EGBB;2019;11;3218;39588,13083;7676,45250;3562;27161,63000;10814,70333;3561;11525,68833;3922,51167;3637;556;0;591;32583;1288;0;0,15;0,15
EGBB;EGBB;2019;12;3207;39602,36167;8033,58833;3574;27652,05167;10511,11500;3583;11035,63333;4117,85000;3650;907;0;1542;42953;2565;0;0,25;0,25
EGCC;EGCC;2019;1;5783;70450,74083;20756,24250;6296;62783,80000;26658,20000;6440;31032,20000;16603,35000;6700;8623;0;0;95718;10296;-4695;1,29;1,29
EGCC;EGCC;2019;2;5678;68790,05333;17377,81333;6117;60724,60000;24537,40000;6358;30637,00000;15315,00000;6523;5086;0;0;59767;7267;-3095;0,78;0,78
EGCC;EGCC;2019;3;6432;77757,21000;22171,20667;7022;70176,00000;30957,00000;7135;34476,80000;18089,20000;7341;5914;0;0;90231;9853;-3208;0,81;0,81
EGCC;EGCC;2019;4;6715;80984,55750;24150,25917;6900;69673,00000;25643,00000;7243;36314,10000;19654,61667;8038;6173;0;0;94409;11130;-4539;0,77;0,77
EGCC;EGCC;2019;5;7243;87359,89083;21494,65917;8248;83673,80000;32887,20000;8368;42000,90000;19901,15000;9109;6391;0;0;127627;13284;-6453;0,70;0,70
EGCC;EGCC;2019;6;7373;88946,65583;24726,46083;8339;85868,50000;39903,50000;8635;43848,50000;23385,50000;9520;6750;0;0;148815;20749;-7842;0,71;0,71
EGCC;EGCC;2019;7;7701;92905,44917;25483,65083;9444;98413,90000;52584,10000;9463;47857,30000;25974,70000;9948;8441;0;0;176728;22248;-12636;0,85;0,85
EGCC;EGCC;2019;8;7660;92489,19333;26916,00667;9581;100207,30000;59796,70000;9510;48304,60000;26457,40000;10183;11407;0;0;154081;19956;-5625;1,12;1,12
EGCC;EGCC;2019;9;7452;89831,04000;24717,61000;9055;95361,00000;52146,00000;9032;45570,08000;26125,53667;9542;9194;0;0;157466;32038;-14243;0,96;0,96
EGCC;EGCC;2019;10;6796;82201,07583;22850,39083;8204;85984,10000;36350,90000;7818;39607,80000;18872,20000;8631;6807;0;0;84074;15072;-4044;0,79;0,79
EGCC;EGCC;2019;11;5635;67667,62500;18972,69167;6438;67171,30000;25812,70000;6323;30486,40000;12761,60000;6695;4780;0;0;42707;7294;-2193;0,71;0,71
EGCC;EGCC;2019;12;5911;71188,64000;19341,52667;6513;67392,70000;27194,30000;6662;32311,00000;12574,30000;6928;5169;0;0;69220;8912;-2597;0,75;0,75
EGGD;EGGD;2019;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
EGGD;EGGD;2019;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
EGGD;EGGD;2019;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
EGGD;EGGD;2019;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
EGGD;EGGD;2019;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
EGGD;EGGD;2019;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
EGGD;EGGD;2019;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
EGGD;EGGD;2019;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
EGGD;EGGD;2019;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
EGGD;EGGD;2019;10;1559;18434,27167;4041,27833;2230;17844,00000;6992,00000;2428;6782,00000;4499,55000;3116;257;0;23;32090;243;0;0,08;NA
EGGD;EGGD;2019;11;1878;21956,33083;4799,21917;1974;16119,00000;5970,00000;1970;5154,00000;3454,38333;2293;108;0;0;16677;84;0;0,05;NA
EGGD;EGGD;2019;12;1885;22009,38083;5004,10250;2182;17661,00000;7162,00000;2241;6686,00000;4218,15000;2411;152;0;10;37620;295;0;0,06;NA
EGGW;EGGW;2019;1;3946;51080,72333;9128,12667;4876;42324,70000;17585,30000;4893;18048,00000;8307,00000;4902;1057;1564;9037;31124;92;-27;0,22;0,22
EGGW;EGGW;2019;2;3860;51101,37667;12115,30667;4795;41036,40000;22293,60000;4814;17740,20000;8383,80000;4849;1293;1506;12426;35406;103;-17;0,27;0,27
EGGW;EGGW;2019;3;4276;56218,00000;13775,41667;5382;46081,50000;24415,50000;5359;19430,00000;9402,00000;5416;1869;2623;13213;40526;343;-121;0,35;0,35
EGGW;EGGW;2019;4;4416;60505,62667;15225,95667;5855;51038,30000;29848,70000;5911;23617,00000;10898,00000;5963;1976;3008;14439;58909;26;-310;0,33;0,33
EGGW;EGGW;2019;5;4830;64596,25000;15754,90000;6450;55363,40000;34841,60000;6454;24175,00000;12826,00000;6546;3212;2271;18806;62224;32;-121;0,49;0,49
EGGW;EGGW;2019;6;4897;65786,12000;18225,28000;6381;54647,60000;39203,40000;6416;23986,00000;14249,00000;6476;3096;3872;20031;97626;85;-175;0,48;0,48
EGGW;EGGW;2019;7;5038;67450,22000;17703,14667;6664;57910,10000;38898,90000;6660;24841,20000;14952,80000;6728;2529;2621;37879;99330;379;-186;0,38;0,38
EGGW;EGGW;2019;8;4907;64977,25417;15962,92917;6434;57245,30000;34457,70000;6423;23813,40000;14658,60000;6497;2422;2833;42985;80680;33;-160;0,37;0,37
EGGW;EGGW;2019;9;5090;67360,65750;18117,87583;6436;56522,60000;33010,40000;6456;24183,00000;12899,00000;6492;2436;3092;14397;91226;107;-117;0,38;0,38
EGGW;EGGW;2019;10;4941;65626,34333;16826,15667;6347;55550,00000;32605,00000;6329;23734,30000;12256,70000;6396;2039;2752;20825;62044;218;-273;0,32;0,32
EGGW;EGGW;2019;11;3767;49889,11667;10272,06667;4653;40085,60000;17869,40000;4650;17511,00000;7891,00000;4689;891;1556;8668;22182;0;-15;0,19;0,19
EGGW;EGGW;2019;12;4419;57314,91667;12805,98333;5503;48170,70000;26888,30000;5483;19873,30000;10371,70000;5530;1724;3008;10273;54012;56;-46;0,31;0,31
EGKK;EGKK;2019;1;8291;106918,77250;28645,37750;9781;113096,70000;45884,30000;9588;54992,80000;18264,20000;9892;5604;0;25690;59995;4665;-2935;0,57;0,57
EGKK;EGKK;2019;2;8343;107156,33500;45518,38167;9758;115824,40000;67855,60000;9716;54602,70000;19263,30000;9964;14411;0;37454;96425;7429;-3576;1,45;1,45
EGKK;EGKK;2019;3;9483;121955,61667;56061,10000;11168;128411,20000;86597,80000;11053;64981,00000;22614,00000;11342;15189;0;37062;90353;7737;-3068;1,34;1,34
EGKK;EGKK;2019;4;9511;122938,45833;51052,55833;11742;157989,40000;73230,60000;11650;54625,90000;17419,10000;11998;8385;0;33464;83720;5145;-2656;0,70;0,70
EGKK;EGKK;2019;5;9992;128841,45000;60776,86667;12798;158148,00000;101950,00000;12600;69390,00000;21521,00000;13046;15620;0;29692;127219;7778;-3962;1,20;1,20
EGKK;EGKK;2019;6;10020;129002,48333;73611,93333;13010;163123,90000;122127,10000;12740;69728,70000;26545,30000;13293;25558;0;48786;197269;10454;-5954;1,92;1,92
EGKK;EGKK;2019;7;10208;131624,39333;75475,20667;13383;164759,20000;130092,80000;12951;72858,40000;33790,60000;13777;33635;0;70478;298920;18880;-10252;2,44;2,44
EGKK;EGKK;2019;8;10429;134541,61750;86245,38250;13813;165703,80000;133537,20000;13698;79951,00000;31537,00000;14090;31773;0;57956;279443;12439;-10589;2,26;2,26
EGKK;EGKK;2019;9;9799;126465,91833;80985,71500;12765;155426,20000;120759,80000;12531;71670,00000;27557,00000;13054;25873;0;48166;223033;10871;-6793;1,98;1,98
EGKK;EGKK;2019;10;9490;122662,73333;59628,93333;11867;146135,30000;92240,70000;11668;65085,60000;20675,40000;12224;17567;0;33365;127542;6563;-3394;1,44;1,44
EGKK;EGKK;2019;11;7708;99539,87667;22820,65667;8853;111519,20000;34338,80000;8891;46257,00000;15356,00000;9223;6146;0;18802;51828;3965;-1948;0,67;0,67
EGKK;EGKK;2019;12;8612;110872,31667;37340,58333;10292;120681,90000;65989,10000;10234;61370,60000;22403,40000;10531;11198;0;30140;124380;7804;-3597;1,06;1,06
EGLC;EGLC;2019;1;3040;33243,87750;6764,97250;3293;15124,00000;10282,00000;3288;6268,00000;4570,00000;3300;634;0;3144;26991;3728;0;0,19;0,19
EGLC;EGLC;2019;2;3048;33794,27083;8636,34583;3258;14487,20000;12021,80000;3258;6518,80000;5251,20000;3269;915;0;6371;35975;6600;0;0,28;0,28
EGLC;EGLC;2019;3;3418;36770,68000;10370,25333;3662;16783,00000;15194,00000;3659;7226,00000;6158,00000;3666;1005;0;7289;50630;7670;0;0,27;0,27
EGLC;EGLC;2019;4;3185;39339,59000;7580,21000;3534;13766,00000;10563,00000;3479;8687,00000;6181,00000;3536;835;0;4149;35157;5742;0;0,24;0,24
EGLC;EGLC;2019;5;3580;40321,33583;7706,71417;3831;16839,00000;13660,00000;3824;7982,00000;6968,00000;3836;838;0;5734;35836;5243;0;0,22;0,22
EGLC;EGLC;2019;6;3391;38468,20000;7450,55000;3625;15913,00000;13710,00000;3630;7557,00000;7219,00000;3626;1019;0;7216;48736;7847;0;0,28;0,28
EGLC;EGLC;2019;7;3335;37638,87167;6783,26167;3613;16026,60000;12397,40000;3613;7495,00000;6129,00000;3616;1456;0;4029;55553;9293;0;0,40;0,40
EGLC;EGLC;2019;8;3004;32631,02083;6039,09583;3264;15181,50000;10286,50000;3254;6024,00000;5469,00000;3266;920;0;2454;43507;7588;0;0,28;0,28
EGLC;EGLC;2019;9;3466;37949,26667;8756,30000;3668;16842,00000;14290,00000;3675;7331,00000;8883,00000;3671;1866;0;4286;56641;10730;0;0,51;0,51
EGLC;EGLC;2019;10;NA;NA;NA;NA;NA;NA;3830;7986,00000;8270,71667;3830;1351;0;6053;53649;9595;0;0,35;0,35
EGLC;EGLC;2019;11;3100;35718,13333;7539,81667;3339;14562,80000;12290,30000;3350;7572,00000;7141,00000;3354;711;0;2834;31788;5354;0;0,21;0,21
EGLC;EGLC;2019;12;2857;31634,51333;8036,50333;3036;13700,00000;11829,00000;3046;6319,00000;5740,00000;3050;830;0;2400;38851;6379;0;0,27;0,27
EGLL;EGLL;2019;1;16702;229490,97583;77990,09083;18639;301300,50000;94352,50000;18693;98444,00000;62675,00000;18915;2089;35222;96887;16056;0;0;NA;NA
EGLL;EGLL;2019;2;15587;216125,94250;97236,57417;17424;281181,90000;103987,10000;17431;92608,10000;59102,90000;17631;0;61294;90666;143;0;0;NA;NA
EGLL;EGLL;2019;3;17553;238895,24000;137245,52667;19728;321455,70000;137592,30000;19729;102468,80000;65831,20000;19974;0;85826;147217;301;0;0;NA;NA
EGLL;EGLL;2019;4;17729;265774,34667;113299,40333;19884;317133,10000;129693,90000;19585;113329,60000;59487,40000;20165;0;72767;110897;319;0;0;NA;NA
EGLL;EGLL;2019;5;18283;256434,32750;115317,70583;20555;333569,10000;137918,90000;20479;109099,00000;60448,00000;20846;3946;28128;135864;27700;510;-3;NA;NA
EGLL;EGLL;2019;6;17892;258464,85500;120752,84500;20079;324345,00000;148953,00000;20067;110193,20000;65559,80000;20458;5682;48126;194182;51677;376;-11;NA;NA
EGLL;EGLL;2019;7;18346;259559,49333;106779,90667;20684;335791,00000;155950,00000;20712;111564,30000;77993,70000;21049;12318;336;226530;93495;665;-2048;NA;NA
EGLL;EGLL;2019;8;18316;252454,90083;106036,21583;20653;337122,50000;149839,50000;20723;108744,10000;74064,90000;21020;11784;14543;230647;74319;355;-1513;NA;NA
EGLL;EGLL;2019;9;16969;238190,18500;112038,84833;19136;309337,50000;125160,50000;19180;102753,90000;57487,10000;19518;8165;12643;140632;61537;7122;-1727;NA;NA
EGLL;EGLL;2019;10;18065;257302,16667;139790,80000;20330;329216,40000;140745,60000;20245;108972,20000;62775,80000;20673;9724;12727;151068;59315;616;-1685;NA;NA
EGLL;EGLL;2019;11;16780;241841,02500;104355,34167;18742;301108,90000;109033,10000;18609;101208,70000;64013,30000;19092;7288;8406;117502;41297;0;-1;NA;NA
EGLL;EGLL;2019;12;16342;226073,54417;128680,77250;18249;295573,90000;112640,10000;18346;97198,10000;56957,90000;18557;7567;16304;142325;52999;454;-313;NA;NA
EGNT;EGNT;2019;1;1237;14316,02333;3147,62667;1344;11622,60000;3433,40000;1345;2892,50000;2359,50000;1372;0;0;10839;0;0;0;NA;NA
EGNT;EGNT;2019;2;1145;13117,13333;2416,71667;1281;10799,80000;3258,20000;1278;3077,60000;2506,40000;1316;0;0;11238;0;0;0;NA;NA
