adep_accuracy,adep_correct,adep_coverage,adep_gt_ooa_share,adep_inarea_accuracy,adep_inarea_coverage,adep_ooa_precision,adep_ooa_recall,adep_overall,adep_pred_ooa_share,adep_wrong,ades_accuracy,ades_correct,ades_coverage,ades_gt_ooa_share,ades_inarea_accuracy,ades_inarea_coverage,ades_ooa_precision,ades_ooa_recall,ades_overall,ades_pred_ooa_share,ades_wrong,fl_cap,legacy,margin,n_ground_truth,penalty_nm,radius_nm,stage,stage2_role
0.9943013601050686,44667,0.47229698473442955,0.08297237057908238,0.9954758190327613,0.5144226359717509,0.0,0.0,0.46960553429496615,0.0,256,0.9847807366189719,59465,0.6348458724084276,0.08372934101518147,0.9851233371436144,0.6926174958692859,0.0,0.0,0.6251839858698852,0.0,919,20,,4,95116,10.0,20.0,1,
0.9931738337706231,44667,0.47283317212666637,0.08297237057908238,0.9943456289931213,0.5150073374300651,0.0,0.0,0.46960553429496615,0.0,307,0.9838197339686321,59466,0.6354766811051769,0.08372934101518147,0.98417794842938,0.6932944740223976,0.0,0.0,0.6251944993481644,0.0,978,20,,4,95116,10.0,30.0,1,
0.9928871501922693,44669,0.4729908743008537,0.08297237057908238,0.9940582161296065,0.5151793084472164,0.0,0.0,0.46962656125152447,0.0,320,0.9831206189657453,59467,0.6359392741494596,0.08372934101518147,0.9834783183938081,0.6937993390857352,0.0,0.0,0.6252050128264435,0.0,1021,20,,4,95116,10.0,40.0,1,
0.9912126927770998,44669,0.4737898986500694,0.08297237057908238,0.9923798098284902,0.5160506282674493,0.0,0.0,0.46962656125152447,0.0,396,0.9821151369025993,59471,0.6366331637158837,0.08372934101518147,0.9825045432017182,0.6945336882687718,0.0,0.0,0.6252470667395601,0.0,1083,20,,4,95116,10.0,60.0,1,
0.9844841645912767,44669,0.4770280499600488,0.08297237057908238,0.9857007304102213,0.519547372282858,0.0,0.0,0.46962656125152447,0.0,704,0.98156400607381,59471,0.636990621977375,0.08372934101518147,0.9819529753649032,0.69492381127226,0.0,0.0,0.6252470667395601,0.0,1117,20,,4,95116,10.0,80.0,1,
0.9942397289284202,23474,0.248223222170823,0.08297237057908238,0.9958002799813346,0.2702581858204164,0.0,0.0,0.24679338912485807,0.0,136,0.9852282900626679,57226,0.6106648723663737,0.08372934101518147,0.9855506759665892,0.6662497705158803,0.0,0.0,0.6016443080028596,0.0,858,20,,8,95116,10.0,20.0,1,
0.9927680270670332,23474,0.2485911939105934,0.08297237057908238,0.9943239579803457,0.27065945152710263,0.0,0.0,0.24679338912485807,0.0,171,0.9842795961541769,57227,0.6112641406282855,0.08372934101518147,0.9846013557689,0.6669038002570222,0.0,0.0,0.6016548214811388,0.0,914,20,,8,95116,10.0,30.0,1,
0.9924325695442632,23475,0.24868581521510577,0.08297237057908238,0.9939873819706144,0.2707626341373934,0.0,0.0,0.24680390260313723,0.0,179,0.9835862709038723,57228,0.6117057067160099,0.08372934101518147,0.9839075716938313,0.66738571690839,0.0,0.0,0.601665334959418,0.0,955,20,,8,95116,10.0,40.0,1,
0.9908407901401317,23475,0.24908532738971362,0.08297237057908238,0.9923906150919467,0.27119829404750984,0.0,0.0,0.24680390260313723,0.0,217,0.9825904814229792,57230,0.6123470288910383,0.08372934101518147,0.9829111206526406,0.6680856434734717,0.0,0.0,0.6016863619159762,0.0,1014,20,,8,95116,10.0,60.0,1,
0.984194197551568,23475,0.25076748391437825,0.08297237057908238,0.9858060723134422,0.27300972209483626,0.0,0.0,0.24680390260313723,0.0,377,0.9801671576351305,57230,0.6138609697632365,0.08372934101518147,0.9804862169987494,0.6697379291353038,0.0,0.0,0.6016863619159762,0.0,1158,20,,8,95116,10.0,80.0,1,
