airport,n_truth,n_predicted_here,n_correct,n_assigned,role,recall,count_ratio,run,period
EINN,91,61,60,60,departures,0.6593406593406593,0.6593406593406593,legacy,2025
GMAD,91,0,0,0,arrivals,0.0,0.0,legacy,2025
EGKB,91,90,88,100,arrivals,0.967032967032967,1.098901098901099,legacy,2025
LJLJ,90,60,60,61,departures,0.6666666666666666,0.6777777777777778,legacy,2025
DTTJ,89,0,0,0,departures,0.0,0.0,legacy,2025
UUDD,89,5,5,5,departures,0.056179775280898875,0.056179775280898875,legacy,2025
EDDW,88,87,86,88,departures,0.9772727272727273,1.0,legacy,2025
GMTT,88,88,88,88,departures,1.0,1.0,legacy,2025
EDLW,87,85,85,86,departures,0.9770114942528736,0.9885057471264368,legacy,2025
EDDW,87,87,86,88,arrivals,0.9885057471264368,1.0114942528735633,legacy,2025
GMTT,87,86,86,87,arrivals,0.9885057471264368,1.0,legacy,2025
EDLW,87,84,84,84,arrivals,0.9655172413793104,0.9655172413793104,legacy,2025
EINN,86,80,80,82,arrivals,0.9302325581395349,0.9534883720930233,legacy,2025
LIMJ,86,86,85,85,arrivals,0.9883720930232558,0.9883720930232558,legacy,2025
EGHI,86,78,78,79,arrivals,0.9069767441860465,0.9186046511627907,legacy,2025
LIPH,85,85,85,85,departures,1.0,1.0,legacy,2025
GCLA,85,0,0,0,departures,0.0,0.0,legacy,2025
LIPH,85,85,84,84,arrivals,0.9882352941176471,0.9882352941176471,legacy,2025
EDSB,85,78,78,78,arrivals,0.9176470588235294,0.9176470588235294,legacy,2025
LFKB,84,5,4,4,departures,0.047619047619047616,0.047619047619047616,legacy,2025
LFKB,84,20,20,20,arrivals,0.23809523809523808,0.23809523809523808,legacy,2025
GCLA,84,0,0,0,arrivals,0.0,0.0,legacy,2025
EGHI,83,74,74,75,departures,0.891566265060241,0.9036144578313253,legacy,2025
EGJB,83,60,55,57,departures,0.6626506024096386,0.6867469879518072,legacy,2025
LYTV,83,2,0,0,arrivals,0.0,0.0,legacy,2025
LYTV,82,1,0,0,departures,0.0,0.0,legacy,2025
EDSB,81,76,76,77,departures,0.9382716049382716,0.9506172839506173,legacy,2025
EGNS,81,73,72,72,arrivals,0.8888888888888888,0.8888888888888888,legacy,2025
DTMB,81,0,0,0,arrivals,0.0,0.0,legacy,2025
EGNS,80,44,44,44,departures,0.55,0.55,legacy,2025
LFKJ,80,78,78,78,arrivals,0.975,0.975,legacy,2025
LIMJ,79,42,41,41,departures,0.5189873417721519,0.5189873417721519,legacy,2025
DTMB,79,1,0,0,departures,0.0,0.0,legacy,2025
LFKJ,78,76,76,76,departures,0.9743589743589743,0.9743589743589743,legacy,2025
EDFH,77,18,17,17,departures,0.22077922077922077,0.22077922077922077,legacy,2025
LYPG,77,0,0,0,departures,0.0,0.0,legacy,2025
LYPG,77,1,0,0,arrivals,0.0,0.0,legacy,2025
EKYT,75,72,72,72,departures,0.96,0.96,legacy,2025
LBWN,75,14,14,14,arrivals,0.18666666666666668,0.18666666666666668,legacy,2025
LFMT,75,54,54,54,arrivals,0.72,0.72,legacy,2025
UUDD,75,0,0,0,arrivals,0.0,0.0,legacy,2025
LFMT,74,69,68,68,departures,0.918918918918919,0.918918918918919,legacy,2025
EDFH,74,71,71,72,arrivals,0.9594594594594594,0.972972972972973,legacy,2025
LTAJ,74,0,0,0,arrivals,0.0,0.0,legacy,2025
EGJB,74,64,63,84,arrivals,0.8513513513513513,1.135135135135135,legacy,2025
LTAU,73,0,0,0,arrivals,0.0,0.0,legacy,2025
LTAJ,72,0,0,0,departures,0.0,0.0,legacy,2025
LFMD,72,69,68,72,arrivals,0.9444444444444444,1.0,legacy,2025
EGHH,72,67,66,68,arrivals,0.9166666666666666,0.9444444444444444,legacy,2025
ENTO,72,55,54,54,arrivals,0.75,0.75,legacy,2025
LBWN,71,2,1,1,departures,0.014084507042253521,0.014084507042253521,legacy,2025
LRIA,71,1,0,0,departures,0.0,0.0,legacy,2025
EGHH,71,69,68,68,departures,0.9577464788732394,0.9577464788732394,legacy,2025
ENTO,71,2,1,2,departures,0.014084507042253521,0.028169014084507043,legacy,2025
EKYT,71,69,69,69,arrivals,0.971830985915493,0.971830985915493,legacy,2025
LTAU,70,0,0,0,departures,0.0,0.0,legacy,2025
LEAS,69,2,2,2,departures,0.028985507246376812,0.028985507246376812,legacy,2025
UGSB,69,49,49,50,arrivals,0.7101449275362319,0.7246376811594203,legacy,2025
EDLV,69,69,69,69,arrivals,1.0,1.0,legacy,2025
EDLV,68,68,68,69,departures,1.0,1.0147058823529411,legacy,2025
LERS,68,44,44,44,arrivals,0.6470588235294118,0.6470588235294118,legacy,2025
LEAS,68,1,0,0,arrivals,0.0,0.0,legacy,2025
LRIA,68,0,0,0,arrivals,0.0,0.0,legacy,2025
UGSB,67,47,47,47,departures,0.7014925373134329,0.7014925373134329,legacy,2025
LERS,67,4,4,4,departures,0.05970149253731343,0.05970149253731343,legacy,2025
URSS,67,0,0,0,arrivals,0.0,0.0,legacy,2025
LFMD,65,60,59,61,departures,0.9076923076923077,0.9384615384615385,legacy,2025
LFKF,65,50,49,49,arrivals,0.7538461538461538,0.7538461538461538,legacy,2025
GMME,64,3,3,3,departures,0.046875,0.046875,legacy,2025
GMME,63,18,18,18,arrivals,0.2857142857142857,0.2857142857142857,legacy,2025
LIEA,62,62,62,62,departures,1.0,1.0,legacy,2025
LGKF,62,59,58,59,departures,0.9354838709677419,0.9516129032258065,legacy,2025
LIEA,62,62,62,62,arrivals,1.0,1.0,legacy,2025
LIPQ,61,58,58,58,departures,0.9508196721311475,0.9508196721311475,legacy,2025
LFKF,61,5,5,5,departures,0.08196721311475409,0.08196721311475409,legacy,2025
EDDG,60,60,60,60,departures,1.0,1.0,legacy,2025
EPRZ,60,57,56,56,departures,0.9333333333333333,0.9333333333333333,legacy,2025
LGKF,60,56,55,58,arrivals,0.9166666666666666,0.9666666666666667,legacy,2025
DTNH,59,0,0,0,departures,0.0,0.0,legacy,2025
LRTR,59,0,0,0,departures,0.0,0.0,legacy,2025
LIPQ,59,59,58,58,arrivals,0.9830508474576272,0.9830508474576272,legacy,2025
LTBA,58,54,54,61,departures,0.9310344827586207,1.0517241379310345,legacy,2025
DTNH,58,0,0,0,arrivals,0.0,0.0,legacy,2025
EPRZ,58,55,54,54,arrivals,0.9310344827586207,0.9310344827586207,legacy,2025
LFBZ,57,54,54,55,arrivals,0.9473684210526315,0.9649122807017544,legacy,2025
LRTR,57,0,0,1,arrivals,0.0,0.017543859649122806,legacy,2025
LFQQ,57,56,56,56,arrivals,0.9824561403508771,0.9824561403508771,legacy,2025
LOWG,56,55,52,53,departures,0.9285714285714286,0.9464285714285714,legacy,2025
LFQQ,56,54,54,54,departures,0.9642857142857143,0.9642857142857143,legacy,2025
LTCC,56,0,0,0,arrivals,0.0,0.0,legacy,2025
EDDG,56,54,54,54,arrivals,0.9642857142857143,0.9642857142857143,legacy,2025
LFBZ,55,1,1,1,departures,0.01818181818181818,0.01818181818181818,legacy,2025
LTCC,55,1,0,0,departures,0.0,0.0,legacy,2025
LDPL,55,47,46,51,arrivals,0.8363636363636363,0.9272727272727272,legacy,2025
LFTH,55,39,36,37,arrivals,0.6545454545454545,0.6727272727272727,legacy,2025
EYKA,54,52,51,51,departures,0.9444444444444444,0.9444444444444444,legacy,2025
LOWG,53,53,53,57,arrivals,1.0,1.0754716981132075,legacy,2025
LKTB,52,50,47,51,departures,0.9038461538461539,0.9807692307692307,legacy,2025
URSS,52,0,0,0,departures,0.0,0.0,legacy,2025
GMFF,52,0,0,0,departures,0.0,0.0,legacy,2025
LTBA,52,47,46,346,arrivals,0.8846153846153846,6.653846153846154,legacy,2025
LKTB,52,51,50,52,arrivals,0.9615384615384616,1.0,legacy,2025
GMFF,52,0,0,0,arrivals,0.0,0.0,legacy,2025
LFTH,51,8,5,6,departures,0.09803921568627451,0.11764705882352941,legacy,2025
EGPE,51,35,35,35,departures,0.6862745098039216,0.6862745098039216,legacy,2025
EHKD,50,44,41,51,departures,0.82,1.02,legacy,2025
LFST,50,48,48,48,arrivals,0.96,0.96,legacy,2025
EYKA,50,13,9,9,arrivals,0.18,0.18,legacy,2025
LDPL,49,17,17,17,departures,0.3469387755102041,0.3469387755102041,legacy,2025
UGKO,49,0,0,0,departures,0.0,0.0,legacy,2025
LFST,49,47,47,47,departures,0.9591836734693877,0.9591836734693877,legacy,2025
DAOO,49,19,6,6,arrivals,0.12244897959183673,0.12244897959183673,legacy,2025
UGKO,49,0,0,0,arrivals,0.0,0.0,legacy,2025
EGFF,49,46,46,46,arrivals,0.9387755102040817,0.9387755102040817,legacy,2025
EGPE,49,45,45,45,arrivals,0.9183673469387755,0.9183673469387755,legacy,2025
DAOO,48,4,4,4,departures,0.08333333333333333,0.08333333333333333,legacy,2025
EGFF,48,47,46,46,departures,0.9583333333333334,0.9583333333333334,legacy,2025
UBBN,48,0,0,0,departures,0.0,0.0,legacy,2025
ENCN,48,23,23,23,departures,0.4791666666666667,0.4791666666666667,legacy,2025
EHKD,48,36,36,43,arrivals,0.75,0.8958333333333334,legacy,2025
ENAL,48,1,1,1,arrivals,0.020833333333333332,0.020833333333333332,legacy,2025
UBBN,48,1,0,0,arrivals,0.0,0.0,legacy,2025
ORBI,48,1,0,0,arrivals,0.0,0.0,legacy,2025
LFRB,47,41,41,41,departures,0.8723404255319149,0.8723404255319149,legacy,2025
ENAL,46,0,0,0,departures,0.0,0.0,legacy,2025
ENKB,46,0,0,0,departures,0.0,0.0,legacy,2025
LGPZ,46,3,0,0,arrivals,0.0,0.0,legacy,2025
LTFH,45,3,3,3,departures,0.06666666666666667,0.06666666666666667,legacy,2025
LGPZ,45,2,0,0,departures,0.0,0.0,legacy,2025
EDDC,45,43,43,43,departures,0.9555555555555556,0.9555555555555556,legacy,2025
LGPA,45,0,0,0,departures,0.0,0.0,legacy,2025
LTFH,45,3,2,2,arrivals,0.044444444444444446,0.044444444444444446,legacy,2025
EDDC,45,45,45,45,arrivals,1.0,1.0,legacy,2025
LIRI,44,7,0,0,departures,0.0,0.0,legacy,2025
GEML,44,40,40,40,departures,0.9090909090909091,0.9090909090909091,legacy,2025
ORER,44,0,0,0,departures,0.0,0.0,legacy,2025
ESSB,44,38,37,38,departures,0.8409090909090909,0.8636363636363636,legacy,2025
BIRK,44,39,39,39,departures,0.8863636363636364,0.8863636363636364,legacy,2025
GEML,44,43,43,43,arrivals,0.9772727272727273,0.9772727272727273,legacy,2025
ORER,44,0,0,0,arrivals,0.0,0.0,legacy,2025
LEJR,44,44,44,45,arrivals,1.0,1.0227272727272727,legacy,2025
BIRK,44,36,36,38,arrivals,0.8181818181818182,0.8636363636363636,legacy,2025
ENKB,44,0,0,0,arrivals,0.0,0.0,legacy,2025
LFRB,44,39,30,30,arrivals,0.6818181818181818,0.6818181818181818,legacy,2025
LKMT,44,38,38,42,arrivals,0.8636363636363636,0.9545454545454546,legacy,2025
LKMT,43,25,21,21,departures,0.4883720930232558,0.4883720930232558,legacy,2025
LIBP,43,43,43,43,arrivals,1.0,1.0,legacy,2025
LOWI,43,28,27,27,arrivals,0.627906976744186,0.627906976744186,legacy,2025
ENCN,43,10,10,10,arrivals,0.23255813953488372,0.23255813953488372,legacy,2025
EPMO,42,42,42,42,departures,1.0,1.0,legacy,2025
ENEV,42,6,0,0,departures,0.0,0.0,legacy,2025
ORBI,42,0,0,0,departures,0.0,0.0,legacy,2025
LIRI,42,4,0,0,arrivals,0.0,0.0,legacy,2025
UMMS,42,2,2,3,arrivals,0.047619047619047616,0.07142857142857142,legacy,2025
ESMS,42,36,36,36,arrivals,0.8571428571428571,0.8571428571428571,legacy,2025
ENEV,42,9,0,0,arrivals,0.0,0.0,legacy,2025
LGSM,42,7,7,10,arrivals,0.16666666666666666,0.23809523809523808,legacy,2025
ESMS,41,38,38,38,departures,0.926829268292683,0.926829268292683,legacy,2025
LIBP,41,41,41,42,departures,1.0,1.024390243902439,legacy,2025
LGSM,41,3,2,5,departures,0.04878048780487805,0.12195121951219512,legacy,2025
LIRZ,41,41,40,43,arrivals,0.975609756097561,1.048780487804878,legacy,2025
UMMS,40,13,13,13,departures,0.325,0.325,legacy,2025
LEJR,40,40,40,40,departures,1.0,1.0,legacy,2025
LEVX,40,0,0,0,arrivals,0.0,0.0,legacy,2025
UWKD,40,0,0,0,arrivals,0.0,0.0,legacy,2025
LICT,40,1,1,1,arrivals,0.025,0.025,legacy,2025
EPMO,40,30,30,30,arrivals,0.75,0.75,legacy,2025
LEAM,40,36,36,37,arrivals,0.9,0.925,legacy,2025
GMMW,40,6,6,6,arrivals,0.15,0.15,legacy,2025
LGPA,40,0,0,0,arrivals,0.0,0.0,legacy,2025
LEVT,39,0,0,0,departures,0.0,0.0,legacy,2025
LICT,39,2,2,2,departures,0.05128205128205128,0.05128205128205128,legacy,2025
LIRZ,39,39,35,35,departures,0.8974358974358975,0.8974358974358975,legacy,2025
LEXJ,39,0,0,0,departures,0.0,0.0,legacy,2025
GMMW,39,19,19,19,departures,0.48717948717948717,0.48717948717948717,legacy,2025
EGPB,39,0,0,0,arrivals,0.0,0.0,legacy,2025
LEVT,39,0,0,0,arrivals,0.0,0.0,legacy,2025
LEZG,39,16,15,15,arrivals,0.38461538461538464,0.38461538461538464,legacy,2025
EDLP,39,35,33,33,arrivals,0.8461538461538461,0.8461538461538461,legacy,2025
EGPB,38,0,0,0,departures,0.0,0.0,legacy,2025
UWKD,38,0,0,0,departures,0.0,0.0,legacy,2025
LEZG,38,14,14,15,departures,0.3684210526315789,0.39473684210526316,legacy,2025
ESPA,38,0,0,0,departures,0.0,0.0,legacy,2025
LEVX,37,1,0,0,departures,0.0,0.0,legacy,2025
LGSK,37,1,1,1,departures,0.02702702702702703,0.02702702702702703,legacy,2025
LOWL,37,36,36,37,departures,0.972972972972973,1.0,legacy,2025
LEAM,37,35,35,35,departures,0.9459459459459459,0.9459459459459459,legacy,2025
LIPY,37,1,0,0,departures,0.0,0.0,legacy,2025
LGSK,37,15,15,15,arrivals,0.40540540540540543,0.40540540540540543,legacy,2025
ESSB,37,32,32,35,arrivals,0.8648648648648649,0.9459459459459459,legacy,2025
LEXJ,37,0,0,0,arrivals,0.0,0.0,legacy,2025
EGTE,36,27,27,27,departures,0.75,0.75,legacy,2025
LECO,36,35,35,35,departures,0.9722222222222222,0.9722222222222222,legacy,2025
EGTE,36,33,33,33,arrivals,0.9166666666666666,0.9166666666666666,legacy,2025
LIPY,36,2,2,2,arrivals,0.05555555555555555,0.05555555555555555,legacy,2025
LTFO,36,7,6,6,arrivals,0.16666666666666666,0.16666666666666666,legacy,2025
EGMC,35,35,35,38,departures,1.0,1.0857142857142856,legacy,2025
EDLP,35,30,30,31,departures,0.8571428571428571,0.8857142857142857,legacy,2025
LZKZ,35,18,18,18,departures,0.5142857142857142,0.5142857142857142,legacy,2025
LTFO,35,0,0,0,departures,0.0,0.0,legacy,2025
LTFG,35,35,34,34,arrivals,0.9714285714285714,0.9714285714285714,legacy,2025
ESPA,35,0,0,0,arrivals,0.0,0.0,legacy,2025
LECO,35,35,35,38,arrivals,1.0,1.0857142857142856,legacy,2025
GMFO,34,1,1,1,departures,0.029411764705882353,0.029411764705882353,legacy,2025
LTFG,34,34,34,34,departures,1.0,1.0,legacy,2025
LEGR,34,0,0,0,departures,0.0,0.0,legacy,2025
LOWL,34,32,31,31,arrivals,0.9117647058823529,0.9117647058823529,legacy,2025
LICR,34,0,0,0,arrivals,0.0,0.0,legacy,2025
GMFO,34,7,7,7,arrivals,0.20588235294117646,0.20588235294117646,legacy,2025
LEGR,34,0,0,0,arrivals,0.0,0.0,legacy,2025
LGMT,34,34,34,34,arrivals,1.0,1.0,legacy,2025
LZKZ,34,25,25,26,arrivals,0.7352941176470589,0.7647058823529411,legacy,2025
LICR,33,0,0,0,departures,0.0,0.0,legacy,2025
LTCI,33,0,0,0,departures,0.0,0.0,legacy,2025
LGMT,33,31,31,32,departures,0.9393939393939394,0.9696969696969697,legacy,2025
LOWI,33,15,14,14,departures,0.42424242424242425,0.42424242424242425,legacy,2025
EGMC,33,33,33,35,arrivals,1.0,1.0606060606060606,legacy,2025
EKAH,33,28,28,28,arrivals,0.8484848484848485,0.8484848484848485,legacy,2025
EGWU,32,32,29,34,departures,0.90625,1.0625,legacy,2025
LTCB,32,2,2,2,departures,0.0625,0.0625,legacy,2025
EKAH,32,6,6,6,departures,0.1875,0.1875,legacy,2025
LFRN,32,32,32,32,departures,1.0,1.0,legacy,2025
LEMI,32,32,32,32,arrivals,1.0,1.0,legacy,2025
LTCI,32,0,0,0,arrivals,0.0,0.0,legacy,2025
LEMI,31,24,24,24,departures,0.7741935483870968,0.7741935483870968,legacy,2025
EIKN,31,30,30,30,departures,0.967741935483871,0.967741935483871,legacy,2025
ENHD,31,1,0,0,departures,0.0,0.0,legacy,2025
EDMO,31,29,25,25,departures,0.8064516129032258,0.8064516129032258,legacy,2025
LFRN,31,31,31,31,arrivals,1.0,1.0,legacy,2025
LTCE,31,0,0,0,arrivals,0.0,0.0,legacy,2025
EGPK,30,28,28,28,departures,0.9333333333333333,0.9333333333333333,legacy,2025
URMM,30,0,0,0,departures,0.0,0.0,legacy,2025
LGNX,30,1,0,0,departures,0.0,0.0,legacy,2025
LTCB,30,10,10,10,arrivals,0.3333333333333333,0.3333333333333333,legacy,2025
LGNX,30,0,0,0,arrivals,0.0,0.0,legacy,2025
EIKN,30,30,30,30,arrivals,1.0,1.0,legacy,2025
EBAW,29,29,25,25,departures,0.8620689655172413,0.8620689655172413,legacy,2025
LTCE,29,0,0,0,departures,0.0,0.0,legacy,2025
EGPA,29,0,0,0,departures,0.0,0.0,legacy,2025
LTAZ,29,0,0,0,departures,0.0,0.0,legacy,2025
EGPK,29,29,29,31,arrivals,1.0,1.0689655172413792,legacy,2025
URMM,29,0,0,0,arrivals,0.0,0.0,legacy,2025
ENHD,29,1,1,3,arrivals,0.034482758620689655,0.10344827586206896,legacy,2025
LTAZ,29,1,0,0,arrivals,0.0,0.0,legacy,2025
EGHQ,28,27,27,27,departures,0.9642857142857143,0.9642857142857143,legacy,2025
ESNU,28,0,0,0,departures,0.0,0.0,legacy,2025
EGHQ,28,27,27,27,arrivals,0.9642857142857143,0.9642857142857143,legacy,2025
LTCA,27,0,0,0,departures,0.0,0.0,legacy,2025
ENBN,27,0,0,0,departures,0.0,0.0,legacy,2025
LICD,27,0,0,0,departures,0.0,0.0,legacy,2025
LIPB,27,13,11,11,arrivals,0.4074074074074074,0.4074074074074074,legacy,2025
EGWU,27,25,21,21,arrivals,0.7777777777777778,0.7777777777777778,legacy,2025
LTAN,27,0,0,0,arrivals,0.0,0.0,legacy,2025
LTCA,27,0,0,0,arrivals,0.0,0.0,legacy,2025
LICD,27,2,2,2,arrivals,0.07407407407407407,0.07407407407407407,legacy,2025
LFKC,27,27,27,27,arrivals,1.0,1.0,legacy,2025
LTAT,26,0,0,0,departures,0.0,0.0,legacy,2025
LPCS,26,24,23,24,departures,0.8846153846153846,0.9230769230769231,legacy,2025
LIPB,26,0,0,0,departures,0.0,0.0,legacy,2025
LTCS,26,0,0,0,departures,0.0,0.0,legacy,2025
LTAN,26,0,0,0,departures,0.0,0.0,legacy,2025
LRBS,26,26,26,27,departures,1.0,1.0384615384615385,legacy,2025
LFKC,26,26,26,26,departures,1.0,1.0,legacy,2025
LGHI,26,0,0,0,arrivals,0.0,0.0,legacy,2025
LTCS,26,0,0,0,arrivals,0.0,0.0,legacy,2025
ESNU,26,0,0,0,arrivals,0.0,0.0,legacy,2025
ENBN,26,1,0,0,arrivals,0.0,0.0,legacy,2025
EGPA,26,0,0,0,arrivals,0.0,0.0,legacy,2025
LGKL,25,5,4,4,departures,0.16,0.16,legacy,2025
LGHI,25,1,0,0,departures,0.0,0.0,legacy,2025
LGML,25,0,0,0,departures,0.0,0.0,legacy,2025
LFMP,25,4,4,4,departures,0.16,0.16,legacy,2025
EHBK,25,21,19,20,departures,0.76,0.8,legacy,2025
EFOU,25,0,0,0,departures,0.0,0.0,legacy,2025
EGSH,25,25,25,25,departures,1.0,1.0,legacy,2025
LPCS,25,25,22,24,arrivals,0.88,0.96,legacy,2025
LGKL,25,13,13,14,arrivals,0.52,0.56,legacy,2025
EBAW,25,25,25,30,arrivals,1.0,1.2,legacy,2025
EFOU,25,0,0,0,arrivals,0.0,0.0,legacy,2025
EGSH,25,25,25,26,arrivals,1.0,1.04,legacy,2025
LFRK,24,1,0,0,departures,0.0,0.0,legacy,2025
EKVG,24,0,0,0,departures,0.0,0.0,legacy,2025
ENFL,24,0,0,0,departures,0.0,0.0,legacy,2025
ENAT,24,0,0,0,departures,0.0,0.0,legacy,2025
LICG,24,0,0,0,departures,0.0,0.0,legacy,2025
LIPR,24,21,21,23,departures,0.875,0.9583333333333334,legacy,2025
LTAT,24,0,0,0,arrivals,0.0,0.0,legacy,2025
EKVG,24,0,0,0,arrivals,0.0,0.0,legacy,2025
ENFL,24,0,0,0,arrivals,0.0,0.0,legacy,2025
ENAT,24,0,0,0,arrivals,0.0,0.0,legacy,2025
LESO,24,1,0,0,arrivals,0.0,0.0,legacy,2025
LFMP,24,14,14,14,arrivals,0.5833333333333334,0.5833333333333334,legacy,2025
EHBK,24,19,19,20,arrivals,0.7916666666666666,0.8333333333333334,legacy,2025
LIPR,24,23,22,23,arrivals,0.9166666666666666,0.9583333333333334,legacy,2025
EDDR,23,16,16,17,departures,0.6956521739130435,0.7391304347826086,legacy,2025
ESSV,23,0,0,0,departures,0.0,0.0,legacy,2025
ENOV,23,0,0,0,departures,0.0,0.0,legacy,2025
ENKR,23,0,0,0,departures,0.0,0.0,legacy,2025
LESO,23,1,0,0,departures,0.0,0.0,legacy,2025
ENLK,23,4,0,0,departures,0.0,0.0,legacy,2025
LFBT,23,20,20,20,departures,0.8695652173913043,0.8695652173913043,legacy,2025
ENKR,23,0,0,0,arrivals,0.0,0.0,legacy,2025
LICG,23,3,3,3,arrivals,0.13043478260869565,0.13043478260869565,legacy,2025
EGPO,23,3,0,0,arrivals,0.0,0.0,legacy,2025
EDXW,22,20,19,19,departures,0.8636363636363636,0.8636363636363636,legacy,2025
LLER,22,0,0,0,departures,0.0,0.0,legacy,2025
LSGS,22,0,0,0,departures,0.0,0.0,legacy,2025
LRSB,22,1,0,0,departures,0.0,0.0,legacy,2025
LFBP,22,4,4,4,departures,0.18181818181818182,0.18181818181818182,legacy,2025
LGKP,22,0,0,0,departures,0.0,0.0,legacy,2025
EGNV,22,19,19,19,departures,0.8636363636363636,0.8636363636363636,legacy,2025
EGPO,22,0,0,0,departures,0.0,0.0,legacy,2025
EPSC,22,0,0,0,departures,0.0,0.0,legacy,2025
EIKY,22,22,22,22,departures,1.0,1.0,legacy,2025
LRCV,22,1,0,0,departures,0.0,0.0,legacy,2025
GCHI,22,0,0,0,departures,0.0,0.0,legacy,2025
LFRK,22,21,20,20,arrivals,0.9090909090909091,0.9090909090909091,legacy,2025
EDDR,22,16,16,16,arrivals,0.7272727272727273,0.7272727272727273,legacy,2025
ESSV,22,0,0,0,arrivals,0.0,0.0,legacy,2025
EDXW,22,21,21,23,arrivals,0.9545454545454546,1.0454545454545454,legacy,2025
ENOV,22,0,0,0,arrivals,0.0,0.0,legacy,2025
LLER,22,0,0,0,arrivals,0.0,0.0,legacy,2025
LRSB,22,0,0,0,arrivals,0.0,0.0,legacy,2025
LFBP,22,21,19,19,arrivals,0.8636363636363636,0.8636363636363636,legacy,2025
LGKP,22,0,0,0,arrivals,0.0,0.0,legacy,2025
EDMO,22,22,21,26,arrivals,0.9545454545454546,1.1818181818181819,legacy,2025
EPSC,22,1,0,0,arrivals,0.0,0.0,legacy,2025
ENLK,22,2,0,0,arrivals,0.0,0.0,legacy,2025
GCHI,22,0,0,0,arrivals,0.0,0.0,legacy,2025
LFBT,22,22,22,24,arrivals,1.0,1.0909090909090908,legacy,2025
LDRI,21,0,0,0,departures,0.0,0.0,legacy,2025
ENSG,21,7,0,0,departures,0.0,0.0,legacy,2025
