airport,n_truth,n_predicted_here,n_correct,n_assigned,role,recall,count_ratio,run,period
LTBS,233,219,167,169,departures,0.7167381974248928,0.7253218884120172,nearest,2024
ESGG,232,219,219,221,departures,0.9439655172413793,0.9525862068965517,nearest,2024
ESGG,232,218,213,218,arrivals,0.9181034482758621,0.9396551724137931,nearest,2024
LEBB,231,197,71,81,arrivals,0.30735930735930733,0.35064935064935066,nearest,2024
EDDV,227,217,214,217,departures,0.9427312775330396,0.9559471365638766,nearest,2024
EPKT,227,197,195,195,departures,0.8590308370044053,0.8590308370044053,nearest,2024
EDDV,226,205,198,206,arrivals,0.8761061946902655,0.911504424778761,nearest,2024
EPKT,226,200,192,195,arrivals,0.8495575221238938,0.8628318584070797,nearest,2024
HECA,221,177,1,25,arrivals,0.004524886877828055,0.11312217194570136,nearest,2024
LTFE,217,194,171,181,arrivals,0.7880184331797235,0.8341013824884793,nearest,2024
HECA,216,188,1,26,departures,0.004629629629629629,0.12037037037037036,nearest,2024
LGKR,216,211,183,221,arrivals,0.8472222222222222,1.0231481481481481,nearest,2024
LGKR,214,208,203,241,departures,0.9485981308411215,1.1261682242990654,nearest,2024
LIRP,214,194,180,193,arrivals,0.8411214953271028,0.9018691588785047,nearest,2024
LEMH,211,193,192,193,departures,0.909952606635071,0.9146919431279621,nearest,2024
LIRP,211,192,188,195,departures,0.8909952606635071,0.9241706161137441,nearest,2024
LEMH,211,192,191,196,arrivals,0.9052132701421801,0.9289099526066351,nearest,2024
LIEO,211,181,150,173,arrivals,0.7109004739336493,0.8199052132701422,nearest,2024
LDZA,210,182,181,183,departures,0.861904761904762,0.8714285714285714,nearest,2024
UGTB,208,173,109,117,arrivals,0.5240384615384616,0.5625,nearest,2024
UUEE,207,141,9,11,departures,0.043478260869565216,0.05314009661835749,nearest,2024
LTFE,206,186,178,180,departures,0.8640776699029126,0.8737864077669902,nearest,2024
LDZA,204,177,168,179,arrivals,0.8235294117647058,0.8774509803921569,nearest,2024
LIEO,203,172,162,172,departures,0.7980295566502463,0.8472906403940886,nearest,2024
UUEE,202,172,2,4,arrivals,0.009900990099009901,0.019801980198019802,nearest,2024
UGTB,198,170,166,169,departures,0.8383838383838383,0.8535353535353535,nearest,2024
EYVI,197,185,184,196,departures,0.934010152284264,0.9949238578680203,nearest,2024
EYVI,197,180,178,179,arrivals,0.9035532994923858,0.9086294416243654,nearest,2024
HEGN,194,179,0,2,departures,0.0,0.010309278350515464,nearest,2024
EKBI,194,174,173,174,departures,0.8917525773195877,0.8969072164948454,nearest,2024
HEGN,194,182,8,17,arrivals,0.041237113402061855,0.08762886597938144,nearest,2024
EKBI,194,176,168,171,arrivals,0.865979381443299,0.8814432989690721,nearest,2024
DTTA,193,177,0,0,departures,0.0,0.0,nearest,2024
EHEH,193,176,176,177,departures,0.9119170984455959,0.917098445595855,nearest,2024
DTTA,192,168,0,0,arrivals,0.0,0.0,nearest,2024
UUWW,192,145,0,2,arrivals,0.0,0.010416666666666666,nearest,2024
EGNT,190,169,168,168,departures,0.8842105263157894,0.8842105263157894,nearest,2024
EGNT,190,154,147,148,arrivals,0.7736842105263158,0.7789473684210526,nearest,2024
EGGP,188,163,151,157,arrivals,0.8031914893617021,0.8351063829787234,nearest,2024
EHEH,188,166,164,167,arrivals,0.8723404255319149,0.8882978723404256,nearest,2024
EGGP,187,167,164,167,departures,0.8770053475935828,0.893048128342246,nearest,2024
LIRQ,185,158,158,171,departures,0.8540540540540541,0.9243243243243243,nearest,2024
UUWW,185,121,5,6,departures,0.02702702702702703,0.032432432432432434,nearest,2024
EGPD,184,115,113,113,arrivals,0.6141304347826086,0.6141304347826086,nearest,2024
LIRQ,184,158,145,153,arrivals,0.7880434782608695,0.8315217391304348,nearest,2024
EETN,183,157,155,173,departures,0.8469945355191257,0.9453551912568307,nearest,2024
EGPD,182,114,112,112,departures,0.6153846153846154,0.6153846153846154,nearest,2024
EETN,181,156,151,216,arrivals,0.8342541436464088,1.1933701657458564,nearest,2024
DAAG,178,161,126,137,departures,0.7078651685393258,0.7696629213483146,nearest,2024
DAAG,178,161,114,163,arrivals,0.6404494382022472,0.9157303370786517,nearest,2024
EGNM,177,157,149,152,arrivals,0.8418079096045198,0.8587570621468926,nearest,2024
EGNM,175,164,164,164,departures,0.9371428571428572,0.9371428571428572,nearest,2024
EDDN,173,161,158,160,departures,0.9132947976878613,0.9248554913294798,nearest,2024
EPWR,173,163,162,162,departures,0.9364161849710982,0.9364161849710982,nearest,2024
GCFV,172,25,0,0,departures,0.0,0.0,nearest,2024
ENBO,172,163,163,282,departures,0.9476744186046512,1.6395348837209303,nearest,2024
GCFV,172,58,0,0,arrivals,0.0,0.0,nearest,2024
LGSA,170,159,157,227,departures,0.9235294117647059,1.3352941176470587,nearest,2024
LDSP,170,161,101,166,arrivals,0.5941176470588235,0.9764705882352941,nearest,2024
LGSA,170,159,150,236,arrivals,0.8823529411764706,1.388235294117647,nearest,2024
EDDN,169,157,150,170,arrivals,0.8875739644970414,1.0059171597633136,nearest,2024
ENBO,168,160,158,287,arrivals,0.9404761904761905,1.7083333333333333,nearest,2024
EPWR,168,158,153,153,arrivals,0.9107142857142857,0.9107142857142857,nearest,2024
UDYZ,167,137,20,26,arrivals,0.11976047904191617,0.15568862275449102,nearest,2024
LDSP,166,157,137,167,departures,0.8253012048192772,1.0060240963855422,nearest,2024
OLBA,166,150,138,366,departures,0.8313253012048193,2.2048192771084336,nearest,2024
UDYZ,166,138,76,78,departures,0.4578313253012048,0.46987951807228917,nearest,2024
LIEE,165,153,36,161,arrivals,0.21818181818181817,0.9757575757575757,nearest,2024
ENTC,165,120,4,4,arrivals,0.024242424242424242,0.024242424242424242,nearest,2024
OLBA,164,156,88,485,arrivals,0.5365853658536586,2.957317073170732,nearest,2024
LIEE,163,152,115,289,departures,0.7055214723926381,1.7730061349693251,nearest,2024
ENTC,161,119,31,34,departures,0.19254658385093168,0.2111801242236025,nearest,2024
LUKK,160,121,0,0,departures,0.0,0.0,nearest,2024
LGKO,160,154,152,167,arrivals,0.95,1.04375,nearest,2024
LUKK,159,128,2,3,arrivals,0.012578616352201259,0.018867924528301886,nearest,2024
LIRA,157,143,138,144,departures,0.8789808917197452,0.9171974522292994,nearest,2024
LGKO,154,151,151,168,departures,0.9805194805194806,1.0909090909090908,nearest,2024
LIRA,149,134,122,139,arrivals,0.8187919463087249,0.9328859060402684,nearest,2024
LIMF,149,130,128,130,arrivals,0.8590604026845637,0.87248322147651,nearest,2024
LGSR,148,138,65,406,arrivals,0.4391891891891892,2.7432432432432434,nearest,2024
LIMF,146,127,127,129,departures,0.8698630136986302,0.8835616438356164,nearest,2024
EPPO,145,137,137,138,departures,0.9448275862068966,0.9517241379310345,nearest,2024
LGSR,145,134,83,366,departures,0.5724137931034483,2.524137931034483,nearest,2024
EPPO,145,135,133,134,arrivals,0.9172413793103448,0.9241379310344827,nearest,2024
UMKK,144,115,111,111,departures,0.7708333333333334,0.7708333333333334,nearest,2024
UMKK,144,110,95,95,arrivals,0.6597222222222222,0.6597222222222222,nearest,2024
LDDU,141,133,0,15,departures,0.0,0.10638297872340426,nearest,2024
LIPX,141,130,127,128,departures,0.900709219858156,0.9078014184397163,nearest,2024
LDDU,140,128,0,60,arrivals,0.0,0.42857142857142855,nearest,2024
LIPX,139,128,120,122,arrivals,0.8633093525179856,0.8776978417266187,nearest,2024
EGAC,139,117,117,118,arrivals,0.841726618705036,0.8489208633093526,nearest,2024
EGAC,136,116,116,119,departures,0.8529411764705882,0.875,nearest,2024
LPPD,135,66,61,162,arrivals,0.45185185185185184,1.2,nearest,2024
EBLG,134,109,109,113,departures,0.8134328358208955,0.8432835820895522,nearest,2024
LPPD,133,115,115,198,departures,0.8646616541353384,1.4887218045112782,nearest,2024
LTAF,131,110,0,8,arrivals,0.0,0.061068702290076333,nearest,2024
LTAF,129,106,0,1,departures,0.0,0.007751937984496124,nearest,2024
LPMA,127,114,114,191,departures,0.8976377952755905,1.5039370078740157,nearest,2024
LPMA,127,26,20,60,arrivals,0.15748031496062992,0.47244094488188976,nearest,2024
ULLI,126,91,7,8,departures,0.05555555555555555,0.06349206349206349,nearest,2024
ULLI,126,101,4,5,arrivals,0.031746031746031744,0.03968253968253968,nearest,2024
LFOB,125,120,120,120,departures,0.96,0.96,nearest,2024
LFOB,124,121,118,118,arrivals,0.9516129032258065,0.9516129032258065,nearest,2024
ESSB,123,105,102,105,departures,0.8292682926829268,0.8536585365853658,nearest,2024
ESSB,120,101,96,101,arrivals,0.8,0.8416666666666667,nearest,2024
LGZA,120,113,0,4,arrivals,0.0,0.03333333333333333,nearest,2024
LGZA,119,112,0,4,departures,0.0,0.03361344537815126,nearest,2024
LCPH,118,112,104,145,arrivals,0.8813559322033898,1.228813559322034,nearest,2024
LCPH,116,111,104,115,departures,0.896551724137931,0.9913793103448276,nearest,2024
EBLG,116,83,45,49,arrivals,0.3879310344827586,0.4224137931034483,nearest,2024
LTCG,115,110,72,148,arrivals,0.6260869565217392,1.2869565217391303,nearest,2024
LEST,115,82,78,80,arrivals,0.6782608695652174,0.6956521739130435,nearest,2024
LEST,114,91,89,89,departures,0.7807017543859649,0.7807017543859649,nearest,2024
LTCG,112,105,101,118,departures,0.9017857142857143,1.0535714285714286,nearest,2024
EGLF,112,89,68,93,arrivals,0.6071428571428571,0.8303571428571429,nearest,2024
LRCL,111,92,3,16,arrivals,0.02702702702702703,0.14414414414414414,nearest,2024
LRCL,110,92,5,18,departures,0.045454545454545456,0.16363636363636364,nearest,2024
LGMK,110,89,87,164,departures,0.7909090909090909,1.490909090909091,nearest,2024
LGMK,109,90,82,197,arrivals,0.7522935779816514,1.8073394495412844,nearest,2024
EICK,109,91,90,94,arrivals,0.8256880733944955,0.8623853211009175,nearest,2024
EICK,108,95,95,95,departures,0.8796296296296297,0.8796296296296297,nearest,2024
LIBR,108,95,0,30,departures,0.0,0.2777777777777778,nearest,2024
EGJJ,106,90,89,90,departures,0.839622641509434,0.8490566037735849,nearest,2024
LWSK,106,95,95,96,departures,0.8962264150943396,0.9056603773584906,nearest,2024
LIBR,106,96,0,21,arrivals,0.0,0.19811320754716982,nearest,2024
EGLF,104,87,83,91,departures,0.7980769230769231,0.875,nearest,2024
LWSK,103,94,94,97,arrivals,0.912621359223301,0.941747572815534,nearest,2024
BKPR,102,88,85,90,arrivals,0.8333333333333334,0.8823529411764706,nearest,2024
LZIB,102,92,82,87,arrivals,0.803921568627451,0.8529411764705882,nearest,2024
BKPR,101,88,87,89,departures,0.8613861386138614,0.8811881188118812,nearest,2024
OKKK,101,89,88,277,departures,0.8712871287128713,2.742574257425743,nearest,2024
EGJJ,101,88,81,82,arrivals,0.801980198019802,0.8118811881188119,nearest,2024
LZIB,99,86,83,84,departures,0.8383838383838383,0.8484848484848485,nearest,2024
OJAI,98,78,0,5,arrivals,0.0,0.05102040816326531,nearest,2024
GMAD,98,72,0,0,arrivals,0.0,0.0,nearest,2024
LJLJ,98,83,76,78,arrivals,0.7755102040816326,0.7959183673469388,nearest,2024
LDZD,96,91,85,123,arrivals,0.8854166666666666,1.28125,nearest,2024
OJAI,95,88,13,13,departures,0.1368421052631579,0.1368421052631579,nearest,2024
LJLJ,95,79,79,79,departures,0.8315789473684211,0.8315789473684211,nearest,2024
HESH,95,75,0,1,arrivals,0.0,0.010526315789473684,nearest,2024
LDZD,94,89,86,95,departures,0.9148936170212766,1.0106382978723405,nearest,2024
GMAD,93,60,0,0,departures,0.0,0.0,nearest,2024
EDJA,93,84,83,84,departures,0.8924731182795699,0.9032258064516129,nearest,2024
HESH,93,79,0,3,departures,0.0,0.03225806451612903,nearest,2024
EHRD,92,91,91,94,departures,0.9891304347826086,1.0217391304347827,nearest,2024
UUDD,90,70,13,14,departures,0.14444444444444443,0.15555555555555556,nearest,2024
EDJA,90,81,77,78,arrivals,0.8555555555555555,0.8666666666666667,nearest,2024
LICA,89,83,5,22,departures,0.056179775280898875,0.24719101123595505,nearest,2024
GCLA,89,7,2,6,departures,0.02247191011235955,0.06741573033707865,nearest,2024
LICA,89,86,6,22,arrivals,0.06741573033707865,0.24719101123595505,nearest,2024
GCLA,89,5,0,15,arrivals,0.0,0.16853932584269662,nearest,2024
OKKK,89,76,11,26,arrivals,0.12359550561797752,0.29213483146067415,nearest,2024
EHRD,88,83,82,87,arrivals,0.9318181818181818,0.9886363636363636,nearest,2024
EDDW,87,78,76,77,departures,0.8735632183908046,0.8850574712643678,nearest,2024
EDLW,86,77,77,78,departures,0.8953488372093024,0.9069767441860465,nearest,2024
EDDW,86,73,71,77,arrivals,0.8255813953488372,0.8953488372093024,nearest,2024
LEGE,86,79,78,82,arrivals,0.9069767441860465,0.9534883720930233,nearest,2024
EDLW,86,74,72,75,arrivals,0.8372093023255814,0.872093023255814,nearest,2024
LOWS,86,66,59,72,arrivals,0.686046511627907,0.8372093023255814,nearest,2024
LIPH,85,80,79,80,departures,0.9294117647058824,0.9411764705882353,nearest,2024
EINN,85,69,69,69,departures,0.8117647058823529,0.8117647058823529,nearest,2024
LOWS,85,67,61,63,departures,0.7176470588235294,0.7411764705882353,nearest,2024
LIPH,85,80,77,77,arrivals,0.9058823529411765,0.9058823529411765,nearest,2024
EINN,84,53,52,52,arrivals,0.6190476190476191,0.6190476190476191,nearest,2024
LEGE,83,74,74,75,departures,0.891566265060241,0.9036144578313253,nearest,2024
UUDD,83,58,0,5,arrivals,0.0,0.060240963855421686,nearest,2024
GMTT,82,71,69,72,arrivals,0.8414634146341463,0.8780487804878049,nearest,2024
ENTO,82,77,76,77,arrivals,0.926829268292683,0.9390243902439024,nearest,2024
GMTT,81,71,70,71,departures,0.8641975308641975,0.8765432098765432,nearest,2024
ENTO,80,76,76,79,departures,0.95,0.9875,nearest,2024
EGHI,80,48,44,51,arrivals,0.55,0.6375,nearest,2024
EGNS,79,56,51,52,arrivals,0.6455696202531646,0.6582278481012658,nearest,2024
EDSB,79,63,63,69,arrivals,0.7974683544303798,0.8734177215189873,nearest,2024
EGJB,79,52,50,50,arrivals,0.6329113924050633,0.6329113924050633,nearest,2024
EGNS,78,55,53,54,departures,0.6794871794871795,0.6923076923076923,nearest,2024
EPMO,78,76,76,76,departures,0.9743589743589743,0.9743589743589743,nearest,2024
LQSA,77,65,25,47,departures,0.3246753246753247,0.6103896103896104,nearest,2024
LBBG,77,73,69,88,arrivals,0.8961038961038961,1.1428571428571428,nearest,2024
LQSA,77,67,7,34,arrivals,0.09090909090909091,0.44155844155844154,nearest,2024
EGHI,76,44,44,45,departures,0.5789473684210527,0.5921052631578947,nearest,2024
EKYT,76,67,67,67,departures,0.881578947368421,0.881578947368421,nearest,2024
EPMO,76,72,72,72,arrivals,0.9473684210526315,0.9473684210526315,nearest,2024
EGJB,75,49,49,50,departures,0.6533333333333333,0.6666666666666666,nearest,2024
EGKB,75,61,52,55,departures,0.6933333333333334,0.7333333333333333,nearest,2024
URSS,75,63,2,3,arrivals,0.02666666666666667,0.04,nearest,2024
EKYT,75,65,63,65,arrivals,0.84,0.8666666666666667,nearest,2024
EDSB,74,63,62,62,departures,0.8378378378378378,0.8378378378378378,nearest,2024
DTTJ,74,68,0,0,arrivals,0.0,0.0,nearest,2024
DTTJ,73,68,0,0,departures,0.0,0.0,nearest,2024
EDDG,73,63,62,62,departures,0.8493150684931506,0.8493150684931506,nearest,2024
LBBG,72,68,67,69,departures,0.9305555555555556,0.9583333333333334,nearest,2024
EDDG,72,64,63,68,arrivals,0.875,0.9444444444444444,nearest,2024
LTAJ,71,58,0,0,departures,0.0,0.0,nearest,2024
DTMB,71,70,0,11,departures,0.0,0.15492957746478872,nearest,2024
LTAJ,69,57,0,0,arrivals,0.0,0.0,nearest,2024
URSS,68,61,8,8,departures,0.11764705882352941,0.11764705882352941,nearest,2024
LFMT,68,61,60,60,departures,0.8823529411764706,0.8823529411764706,nearest,2024
EDLV,68,64,62,63,departures,0.9117647058823529,0.9264705882352942,nearest,2024
LFMT,68,62,61,61,arrivals,0.8970588235294118,0.8970588235294118,nearest,2024
LTAU,67,64,0,0,departures,0.0,0.0,nearest,2024
LFKJ,67,54,54,54,departures,0.8059701492537313,0.8059701492537313,nearest,2024
LRIA,67,61,1,10,departures,0.014925373134328358,0.14925373134328357,nearest,2024
LTAU,67,66,0,0,arrivals,0.0,0.0,nearest,2024
EGPE,67,46,45,47,arrivals,0.6716417910447762,0.7014925373134329,nearest,2024
DTMB,67,67,0,4,arrivals,0.0,0.05970149253731343,nearest,2024
EDLV,67,62,59,61,arrivals,0.8805970149253731,0.9104477611940298,nearest,2024
LFQQ,66,61,60,61,departures,0.9090909090909091,0.9242424242424242,nearest,2024
LIEA,66,62,62,63,arrivals,0.9393939393939394,0.9545454545454546,nearest,2024
LRTR,66,49,16,19,arrivals,0.24242424242424243,0.2878787878787879,nearest,2024
LRIA,66,61,0,14,arrivals,0.0,0.21212121212121213,nearest,2024
LFQQ,66,61,59,60,arrivals,0.8939393939393939,0.9090909090909091,nearest,2024
LEAS,65,58,58,60,departures,0.8923076923076924,0.9230769230769231,nearest,2024
LYPG,65,58,24,89,departures,0.36923076923076925,1.3692307692307693,nearest,2024
LIEA,65,60,60,60,departures,0.9230769230769231,0.9230769230769231,nearest,2024
LRTR,65,50,34,35,departures,0.5230769230769231,0.5384615384615384,nearest,2024
EDFH,65,54,52,59,arrivals,0.8,0.9076923076923077,nearest,2024
LEAS,65,54,53,54,arrivals,0.8153846153846154,0.8307692307692308,nearest,2024
LYPG,65,58,30,117,arrivals,0.46153846153846156,1.8,nearest,2024
LFKJ,65,53,53,54,arrivals,0.8153846153846154,0.8307692307692308,nearest,2024
EGPE,64,44,44,47,departures,0.6875,0.734375,nearest,2024
EGKB,64,52,36,45,arrivals,0.5625,0.703125,nearest,2024
EPRZ,62,58,58,58,departures,0.9354838709677419,0.9354838709677419,nearest,2024
LYTV,62,58,1,59,arrivals,0.016129032258064516,0.9516129032258065,nearest,2024
LYTV,61,57,22,35,departures,0.36065573770491804,0.5737704918032787,nearest,2024
ENAL,61,56,0,15,arrivals,0.0,0.2459016393442623,nearest,2024
EGPB,60,31,0,42,departures,0.0,0.7,nearest,2024
ENAL,60,55,0,0,departures,0.0,0.0,nearest,2024
EDFH,60,57,55,56,departures,0.9166666666666666,0.9333333333333333,nearest,2024
LFKB,60,37,37,38,arrivals,0.6166666666666667,0.6333333333333333,nearest,2024
LFKB,59,36,36,36,departures,0.6101694915254238,0.6101694915254238,nearest,2024
LFST,59,47,47,49,departures,0.7966101694915254,0.8305084745762712,nearest,2024
EGPB,59,29,0,226,arrivals,0.0,3.830508474576271,nearest,2024
LBWN,59,50,47,152,arrivals,0.7966101694915254,2.5762711864406778,nearest,2024
GMFF,58,49,46,48,departures,0.7931034482758621,0.8275862068965517,nearest,2024
LBWN,57,49,49,54,departures,0.8596491228070176,0.9473684210526315,nearest,2024
DTNH,57,55,0,0,arrivals,0.0,0.0,nearest,2024
LFST,57,48,47,50,arrivals,0.8245614035087719,0.8771929824561403,nearest,2024
LOWG,57,51,49,54,arrivals,0.8596491228070176,0.9473684210526315,nearest,2024
EHKD,56,8,8,13,departures,0.14285714285714285,0.23214285714285715,nearest,2024
GMME,56,42,1,355,arrivals,0.017857142857142856,6.339285714285714,nearest,2024
GMFF,56,48,44,44,arrivals,0.7857142857142857,0.7857142857142857,nearest,2024
DTNH,55,53,0,0,departures,0.0,0.0,nearest,2024
GMME,55,49,33,231,departures,0.6,4.2,nearest,2024
EPRZ,55,52,52,53,arrivals,0.9454545454545454,0.9636363636363636,nearest,2024
LEVT,54,35,31,49,departures,0.5740740740740741,0.9074074074074074,nearest,2024
LTBA,54,41,29,45,arrivals,0.5370370370370371,0.8333333333333334,nearest,2024
ESMS,53,42,41,42,departures,0.7735849056603774,0.7924528301886793,nearest,2024
LIMJ,53,49,49,49,departures,0.9245283018867925,0.9245283018867925,nearest,2024
LOWG,53,50,49,50,departures,0.9245283018867925,0.9433962264150944,nearest,2024
LGKF,53,50,1,7,departures,0.018867924528301886,0.1320754716981132,nearest,2024
LFRB,53,35,35,35,departures,0.660377358490566,0.660377358490566,nearest,2024
EHKD,53,7,7,14,arrivals,0.1320754716981132,0.2641509433962264,nearest,2024
LFMD,53,36,23,40,arrivals,0.4339622641509434,0.7547169811320755,nearest,2024
LKTB,52,49,46,48,departures,0.8846153846153846,0.9230769230769231,nearest,2024
LKMT,52,45,44,44,departures,0.8461538461538461,0.8461538461538461,nearest,2024
LEVT,52,33,31,96,arrivals,0.5961538461538461,1.8461538461538463,nearest,2024
ESMS,52,40,38,39,arrivals,0.7307692307692307,0.75,nearest,2024
LIMJ,52,50,50,51,arrivals,0.9615384615384616,0.9807692307692307,nearest,2024
LGKF,52,49,4,62,arrivals,0.07692307692307693,1.1923076923076923,nearest,2024
LFRB,52,34,33,34,arrivals,0.6346153846153846,0.6538461538461539,nearest,2024
LFBZ,51,47,44,47,arrivals,0.8627450980392157,0.9215686274509803,nearest,2024
LKMT,51,44,39,42,arrivals,0.7647058823529411,0.8235294117647058,nearest,2024
LFBZ,50,45,44,46,departures,0.88,0.92,nearest,2024
EDDC,50,43,40,41,arrivals,0.8,0.82,nearest,2024
EDDC,49,40,38,43,departures,0.7755102040816326,0.8775510204081632,nearest,2024
EGHH,49,45,44,45,departures,0.8979591836734694,0.9183673469387755,nearest,2024
LKTB,49,47,45,47,arrivals,0.9183673469387755,0.9591836734693877,nearest,2024
LGPA,49,37,0,0,arrivals,0.0,0.0,nearest,2024
LTBA,48,34,27,35,departures,0.5625,0.7291666666666666,nearest,2024
ENKB,48,21,1,8,departures,0.020833333333333332,0.16666666666666666,nearest,2024
LGPA,48,21,0,0,departures,0.0,0.0,nearest,2024
EGHH,48,37,35,38,arrivals,0.7291666666666666,0.7916666666666666,nearest,2024
ENCN,48,44,43,58,arrivals,0.8958333333333334,1.2083333333333333,nearest,2024
LERS,47,47,47,47,departures,1.0,1.0,nearest,2024
EYKA,47,42,42,47,departures,0.8936170212765957,1.0,nearest,2024
ENCN,47,43,43,47,departures,0.9148936170212766,1.0,nearest,2024
LERS,47,47,47,48,arrivals,1.0,1.0212765957446808,nearest,2024
LTCC,46,33,0,0,arrivals,0.0,0.0,nearest,2024
LIPQ,46,41,41,43,arrivals,0.8913043478260869,0.9347826086956522,nearest,2024
EYKA,46,40,40,42,arrivals,0.8695652173913043,0.9130434782608695,nearest,2024
GEML,45,41,40,43,departures,0.8888888888888888,0.9555555555555556,nearest,2024
DAOO,45,40,34,39,arrivals,0.7555555555555555,0.8666666666666667,nearest,2024
GEML,45,39,39,44,arrivals,0.8666666666666667,0.9777777777777777,nearest,2024
ENKB,45,19,0,30,arrivals,0.0,0.6666666666666666,nearest,2024
DAOO,44,39,39,41,departures,0.8863636363636364,0.9318181818181818,nearest,2024
ENFL,44,24,21,68,departures,0.4772727272727273,1.5454545454545454,nearest,2024
LIPQ,44,41,41,41,departures,0.9318181818181818,0.9318181818181818,nearest,2024
UWKD,43,27,0,0,departures,0.0,0.0,nearest,2024
EGFF,43,41,40,40,departures,0.9302325581395349,0.9302325581395349,nearest,2024
ENFL,43,23,20,139,arrivals,0.46511627906976744,3.2325581395348837,nearest,2024
EGFF,43,38,37,39,arrivals,0.8604651162790697,0.9069767441860465,nearest,2024
